cell_id,nuc_area,nucGRint,cytoGRint,time,Dex_conc,replica,CalcCytoArea,normGRnuc,normGRcyt
8690,8597,4546.915098,2507.41847,10,10,C,15240.39402,12,14
8691,7899,3816.155773,2169.147001,10,10,C,13657.92385,8,11
8692,7298,2398.03139,1843.601713,10,10,C,12405.8149,0,8
8693,8380,4387.479412,2319.24098,10,10,C,14733.65612,11,13
8694,7158,2515.485979,1958.142135,10,10,C,12128.81866,1,9
8695,7934,3660.734704,2080.504645,10,10,C,13733.99119,7,10
8696,7605,3423.345295,2016.433798,10,10,C,13032.64225,6,9
8697,7282,3044.593902,2067.401055,10,10,C,12373.8775,4,10
8698,8712,2793.199763,1938.891945,10,10,C,15514.3432,2,9
8699,7537,2903.798081,2139.674614,10,10,C,12891.5018,3,11
8700,8569,3221.168078,1754.454782,10,10,C,15174.25981,5,7
8701,7176,3263.111973,2105.050467,10,10,C,12164.12179,5,10
8702,7479,3156.563328,2138.797543,10,10,C,12772.15118,4,11
8703,7816,2447.387828,1742.030323,10,10,C,13478.92116,0,7
8704,7300,3633.188537,2117.477827,10,10,C,12409.81216,7,10
8705,7527,4027.408344,2404.358374,10,10,C,12870.8562,9,13
8706,7079,3855.005919,2190.768849,10,10,C,11974.96126,8,11
8707,7801,2777.780297,1614.871354,10,10,C,13446.77924,2,5
8708,7830,3945.04321,2173.276736,10,10,C,13508.97772,9,11
8709,7547,3618.252675,2225.742241,10,10,C,12912.17569,7,12
8710,7616,4245.345172,2570.827196,10,10,C,13055.59674,11,15
8711,7535,3743.856451,1126.667059,30,100,C,12887.37041,8,0
8712,8342,4068.886752,1114.781301,30,100,C,14646.28948,10,0
8713,7574,3864.216162,1105.719953,30,100,C,12968.13654,8,0
8714,9386,3309.50717,1093.667421,30,100,C,17195.15687,5,0
8715,8096,4575.559692,1174.070754,30,100,C,14090.5893,12,1
8716,7559,4006.075092,1086.333547,30,100,C,12937.02172,9,0
8717,7353,3723.042212,1052.852305,30,100,C,12516.15214,8,0
8718,7774,4126.81563,1795.090764,30,100,C,13389.08422,10,7
8719,7178,3214.744778,1024.97226,30,100,C,12168.05002,5,0
8720,9096,3659.29572,1107.392364,30,100,C,16456.20369,7,0
8721,7779,4724.88016,1234.90857,30,100,C,13399.75292,13,1
8722,7813,4484.737146,1176.511424,30,100,C,13472.48768,12,1
8723,8403,3218.113265,1021.376772,30,100,C,14786.73442,5,0
8724,8025,2778.965484,1033.451053,30,100,C,13933.38842,2,0
8725,9403,4346.234373,1127.234182,30,100,C,17239.21316,11,0
8726,7669,5179.334435,1236.000993,30,100,C,13166.67549,16,1
8727,7805,4569.782872,1195.704598,30,100,C,13455.34419,12,1
8728,8834,3550.910841,1141.559018,30,100,C,15809.05808,7,0
8729,7102,3712.667107,1157.118093,30,100,C,12019.57297,7,1
8730,7979,4016.406486,1164.978322,30,100,C,13832.30137,9,1
8731,8749,3718.833036,1143.775767,30,100,C,15603.27901,7,0
8732,7439,3244.291711,1116.423736,30,100,C,12690.39497,5,0
8733,8532,3927.379205,1147.996433,30,100,C,15087.20842,9,0
8734,8996,4608.016076,1142.472314,30,100,C,16206.90969,13,0
8735,7324,3094.338144,1076.71368,30,100,C,12457.86765,4,0
8736,7051,3863.90757,1189.291749,30,100,C,11920.85338,8,1
8737,7307,4517.204859,1114.336714,30,100,C,12423.81151,12,0
8738,8882,3333.354311,1121.864757,30,100,C,15926.1659,5,0
8739,8901,3339.522954,1070.890812,30,100,C,15972.70117,5,0
8740,7329,3654.589423,1139.10231,30,100,C,12467.89972,7,0
8741,8364,3435.237072,1171.726802,30,100,C,14696.82037,6,1
8742,8233,3452.220593,1049.102553,30,100,C,14397.95199,6,0
8743,7316,4070.896934,1121.398086,30,100,C,12441.83105,10,0
8744,8929,3791.199284,1063.147076,30,100,C,16041.46565,8,0
8745,7914,2989.648476,1057.917152,30,100,C,13690.4817,3,0
8746,8131,3703.717222,1155.295974,30,100,C,14168.60756,7,1
8747,7840,4146.584823,1095.001484,30,100,C,13530.48065,10,0
8748,7466,3204.420715,1092.240806,30,100,C,12745.53075,5,0
8749,8005,3781.020937,1131.855713,30,100,C,13889.36396,8,0
8750,7943,3208.769374,1132.228486,30,100,C,13753.60739,5,0
8751,9159,2702.673725,1060.526507,30,100,C,16614.71169,2,0
8752,9231,3717.500645,1094.067329,30,100,C,16797.23881,7,0
8753,8264,3950.963649,1116.508506,30,100,C,14468.238,9,0
8754,9430,3388.366744,1100.168066,30,100,C,17309.35299,6,0
8755,8506,4140.500017,1106.392595,30,100,C,15026.2689,10,0
8756,8480,4544.589984,1172.853695,30,100,C,14965.52066,12,1
8757,7441,3601.605801,1081.121278,30,100,C,12694.47203,7,0
8758,7101,3960.347164,1087.551031,30,100,C,12017.63022,9,0
8759,8169,3994.626652,1167.696017,30,100,C,14253.70554,9,1
8760,7341,4436.121536,1161.336084,30,100,C,12492.00556,12,1
8761,7609,4091.973477,1172.465444,30,100,C,13040.98538,10,1
8762,7627,4195.677138,1185.030625,30,100,C,13078.58546,10,1
8763,8412,4044.063707,1207.327158,30,100,C,14807.54493,9,1
8764,8700,3324.118857,1135.653271,30,100,C,15485.58234,5,0
8765,7662,3508.191499,1173.297064,30,100,C,13151.95916,6,1
8766,7401,3167.346352,1103.734644,30,100,C,12613.14591,4,0
8767,7192,3911.240924,1139.158152,30,100,C,12195.57931,9,0
8768,9119,3878.791899,1134.672325,30,100,C,16513.94153,8,0
8769,7288,3736.669587,1185.407201,30,100,C,12385.84554,8,1
8770,7933,3197.688855,1099.765039,30,100,C,13731.81303,4,0
8771,7596,3106.532673,1088.538619,30,100,C,13013.88678,4,0
8772,7202,3877.742423,1128.997346,30,100,C,12215.27704,8,0
8773,7277,2745.718052,1063.851085,30,100,C,12363.91192,2,0
8774,8354,2722.126497,1049.781498,30,100,C,14673.83481,2,0
8775,8534,3992.605122,1179.72591,30,100,C,15091.904,9,1
8776,8516,3240.155013,1069.716491,30,100,C,15049.68454,5,0
8777,7110,4497.577304,1230.56611,30,100,C,12035.12517,12,1
8778,7513,3615.478642,1118.541752,30,100,C,12841.99989,7,0
8779,8248,3690.162693,1140.945701,30,100,C,14431.9274,7,0
8780,7449,3784.156178,1098.413361,30,100,C,12710.79158,8,0
8781,8649,3903.749114,1110.266429,30,100,C,15363.80323,9,0
8782,7315,3581.786886,1125.235259,30,100,C,12439.82774,7,0
8783,7848,3624.536057,1147.255221,30,100,C,13547.70336,7,0
8784,7410,3778.611918,1138.875087,30,100,C,12631.40482,8,0
8785,8218,3794.96675,1206.374205,30,100,C,14364.04024,8,1
8786,9155,3366.719148,1077.163629,30,100,C,16604.6143,5,0
8787,7793,3592.873836,1090.93371,30,100,C,13429.66291,7,0
8788,9185,3756.519754,1070.318658,30,100,C,16680.45506,8,0
8789,7627,3747.244561,1091.063181,30,100,C,13078.58546,8,0
8790,9496,3748.518968,1133.86104,30,100,C,17481.67426,8,0
8791,8254,4437.185634,1162.941958,30,100,C,14445.53538,12,1
8792,8607,3719.519885,1157.728797,30,100,C,15264.06714,7,1
8793,7076,3727.632087,1088.607612,30,100,C,11969.15338,8,0
8794,8457,3778.509728,1108.828109,30,100,C,14911.94127,8,0
8795,8006,3352.265728,1109.466314,30,100,C,13891.5625,5,0
8796,7544,3633.946738,1124.004466,30,100,C,12905.97055,7,0
8797,8233,3118.95732,1113.612555,30,100,C,14397.95199,4,0
8798,7828,4028.667502,1055.699843,30,100,C,13504.68053,9,0
8799,8418,3876.724697,1125.170522,30,100,C,14821.43133,8,0
8800,7665,4005.81498,1080.704691,30,100,C,13158.26446,9,0
8801,8409,3449.4487,1074.610312,30,100,C,14800.60554,6,0
8802,8933,4410.974587,1125.621953,30,100,C,16051.30725,11,0
8803,8183,3470.795991,1095.092969,30,100,C,14285.16042,6,0
8804,7639,4806.974402,1125.745962,30,100,C,13103.70311,14,0
8805,7546,3232.475536,1042.130592,30,100,C,12910.10703,5,0
8806,8163,3789.112072,1101.484395,30,100,C,14240.24185,8,0
8807,8730,3426.662205,1043.553579,30,100,C,15557.56088,6,0
8808,7259,3899.328824,1128.881134,30,100,C,12328.0944,9,0
8809,7960,3630.912947,1082.832697,30,100,C,13790.72274,7,0
8810,8522,3136.529193,1014.186259,30,100,C,15063.74751,4,0
8811,8707,3243.880995,1058.622469,30,100,C,15502.35455,5,0
8812,8915,3891.866912,1175.629344,30,100,C,16007.05568,8,1
8813,8123,3033.596281,1117.479039,30,100,C,14150.74425,4,0
8814,7977,4310.262213,1136.371835,30,100,C,13827.91986,11,0
8815,7591,3677.669618,1120.327773,30,100,C,13003.47697,7,0
8816,9316,3251.750707,1084.514816,30,100,C,17014.61018,5,0
8817,9427,3592.655297,1091.648377,30,100,C,17301.54949,7,0
8818,7990,3577.846366,1100.311321,30,100,C,13856.41989,7,0
8819,7916,3691.379531,1133.613304,30,100,C,13694.82755,7,0
8820,8680,3713.13515,1163.828016,30,100,C,15437.73811,7,1
8821,9409,3511.020326,1083.111718,30,100,C,17254.78196,6,0
8822,7492,3308.559685,1059.259211,30,100,C,12798.81942,5,0
8823,9235,4634.062158,1171.872247,30,100,C,16807.42222,13,1
8824,7393,3811.860102,1407.138547,30,100,C,12596.93501,8,3
8825,7254,3441.589891,1105.013937,30,100,C,12318.16135,6,0
8826,7201,3536.8017,1165.160084,180,10,C,12213.30599,6,1
8827,8252,3140.084843,1086.082983,180,10,C,14440.99826,4,0
8828,7648,3130.666837,1178.188523,180,10,C,13122.56809,4,1
8829,8237,2821.569768,1103.86358,180,10,C,14407.00587,2,0
8830,8686,3330.332488,1197.397135,180,10,C,15452.07949,5,1
8831,7884,3268.329165,1175.967141,180,10,C,13625.42966,5,1
8832,8587,3015.458321,1146.172993,180,10,C,15216.7492,3,0
8833,7994,3603.02146,1183.052154,180,10,C,13865.19875,7,1
8834,8052,3592.00359,1194.645677,180,10,C,13993.00097,7,1
8835,8310,2917.552668,1107.962717,180,10,C,14573.03447,3,0
8836,7965,2947.14659,1175.082011,180,10,C,13801.65458,3,1
8837,7774,2522.501023,1131.62664,180,10,C,13389.08422,1,0
8838,7736,2594.919058,1084.689781,180,10,C,13308.23325,1,0
8839,7612,3296.435314,1147.726789,180,10,C,13047.24569,5,0
8840,7416,3654.275207,1183.111806,180,10,C,12643.59015,7,1
8841,9104,2924.943847,1108.693298,180,10,C,16476.26944,3,0
8842,8407,2962.106915,1138.665311,180,10,C,14795.9807,3,0
8843,8615,2819.741586,1121.461689,180,10,C,15283.02601,2,0
8844,8335,2869.945998,1122.946754,180,10,C,14630.24019,3,0
8845,7302,3187.994413,1106.043898,180,10,C,12413.81056,4,0
8846,9358,3485.345567,1167.323805,180,10,C,17122.77182,6,1
8847,7806,2820.596124,1088.653397,180,10,C,13457.48614,2,0
8848,8024,3654.685203,1199.309486,180,10,C,13931.18451,7,1
8849,8457,4061.360896,1196.037147,180,10,C,14911.94127,9,1
8850,7965,3418.080513,1111.899544,180,10,C,13801.65458,6,0
8851,8149,3527.622847,1144.224281,180,10,C,14208.8662,6,0
8852,7789,2666.882245,1081.812444,180,10,C,13421.11154,1,0
8853,7699,3549.438902,1244.135057,180,10,C,13229.90253,7,1
8854,9082,2947.795155,1134.039435,180,10,C,16421.13219,3,0
8855,9127,2981.477128,1124.803511,180,10,C,16534.05935,3,0
8856,7716,2614.951515,1129.401479,180,10,C,13265.84422,1,0
8857,8141,3410.609031,1153.190166,180,10,C,14190.96215,6,1
8858,7606,3118.074675,1101.092539,180,10,C,13034.72761,4,0
8859,7126,2898.504766,1097.102139,180,10,C,12066.2839,3,0
8860,9078,2680.949926,1099.724368,180,10,C,16411.12195,1,0
8861,8240,2514.716972,1099.732945,180,10,C,14413.79926,1,0
8862,7597,4025.648589,1253.613351,180,10,C,13015.96959,9,2
8863,9246,3381.139635,1145.620571,180,10,C,16835.44992,6,0
8864,7214,3288.22046,1137.020286,180,10,C,12238.95167,5,0
8865,7398,2723.690587,1096.224539,180,10,C,12607.0647,2,0
8866,8776,3267.206097,1125.061743,180,10,C,15668.42258,5,0
8867,7164,2835.718118,1059.761754,180,10,C,12140.57618,2,0
8868,7602,2570.860823,1140.491548,180,10,C,13026.38788,1,0
8869,7239,3550.200403,1137.2985,180,10,C,12288.40467,7,0
8870,8626,2921.580557,1101.426778,180,10,C,15309.12403,3,0
8871,8534,3220.476239,1101.520595,180,10,C,15091.904,5,0
8872,8410,3198.625766,1077.069334,180,10,C,14802.91839,4,0
8873,8515,2450.003775,1048.298508,180,10,C,15047.34171,0,0
8874,8852,3386.396897,1085.446094,180,10,C,15852.89712,6,0
8875,7303,3584.65566,1188.384531,180,10,C,12415.81019,7,1
8876,8448,2825.192908,1102.856675,180,10,C,14891.01616,2,0
8877,8588,3304.524407,1140.557046,180,10,C,15219.11241,5,0
8878,8289,3421.388005,1134.578377,180,10,C,14525.11833,6,0
8879,7610,3384.282649,1116.988076,180,10,C,13043.07187,6,0
8880,8359,2971.749963,1077.037228,180,10,C,14685.32405,3,0
8881,7901,2571.898916,1108.285353,180,10,C,13662.26122,1,0
8882,7701,2846.987836,1151.889824,180,10,C,13234.12672,2,1
8883,8798,3027.756639,1115.676117,180,10,C,15721.65503,3,0
8884,7597,2959.330697,1113.687051,180,10,C,13015.96959,3,0
8885,7650,2999.872277,1144.746744,180,10,C,13126.76342,3,0
8886,7298,2832.626325,1134.51028,180,10,C,12405.8149,2,0
8887,8213,3568.940866,1182.253133,180,10,C,14352.75048,7,1
8888,8763,3261.344251,1107.220781,180,10,C,15637.03141,5,0
8889,7319,2778.506347,1085.075385,180,10,C,12447.84265,2,0
8890,7103,2770.446302,1079.497146,180,10,C,12021.51601,2,0
8891,7172,3280.684583,1149.017571,180,10,C,12156.26873,5,0
8892,8643,2409.564855,1112.880463,180,10,C,15349.52466,0,0
8893,8179,3211.259363,1173.480867,180,10,C,14276.16765,5,1
8894,7072,3198.541719,1183.712439,180,10,C,11961.4135,4,1
8895,7047,3726.071729,1210.006598,180,10,C,11913.14179,8,1
8896,7406,3283.172143,1136.445541,180,10,C,12623.28692,5,0
8897,7671,3052.727528,1087.039895,180,10,C,13170.88271,4,0
8898,7885,3739.999613,1173.690547,180,10,C,13627.59396,8,1
8899,8777,3241.822495,1180.514174,180,10,C,15670.83927,5,1
8900,7407,2959.289594,1134.839381,180,10,C,12625.31597,3,0
8901,8510,2982.031891,1124.086576,180,10,C,15035.63176,3,0
8902,8508,3135.485216,1120.618447,180,10,C,15030.94977,4,0
8903,9392,3729.707176,1144.818523,180,10,C,17210.69681,8,0
8904,8677,2837.930387,1142.866553,180,10,C,15430.57124,2,0
8905,7520,3996.858371,1161.21425,180,10,C,12856.42111,9,1
8906,7157,3324.145263,1159.686589,180,10,C,12126.86006,5,1
8907,7134,3828.953681,1170.650889,180,10,C,12081.89043,8,1
8908,9099,3001.276776,1101.1869,180,10,C,16463.72622,3,0
8909,9276,3382.104803,1112.875986,180,10,C,16912.06312,6,0
8910,7313,3108.842585,1107.428944,180,10,C,12435.82199,4,0
8911,7290,4184.727941,1209.742951,180,10,C,12389.83714,10,1
8912,8271,2576.122843,1060.783915,180,10,C,14484.14667,1,0
8913,8648,3396.622962,1179.835318,180,10,C,15361.42276,6,1
8914,8539,2582.171915,1073.724445,180,10,C,15103.64789,1,0
8915,8736,2984.322352,1159.704818,180,10,C,15571.98715,3,1
8916,7184,3678.773771,1201.029078,180,10,C,12179.84149,7,1
8917,9087,3111.112949,1129.59753,180,10,C,16433.65136,4,0
8918,8891,3557.345856,1206.757607,180,10,C,15948.19619,7,1
8919,7693,3572.526682,1208.694752,180,10,C,13217.23675,7,1
8920,8396,2854.885708,1111.734541,180,10,C,14770.56431,3,0
8921,8399,2983.254446,1134.932847,180,10,C,14777.49266,3,0
8922,7310,4208.589356,1251.866773,180,10,C,12429.81548,10,2
8923,8310,3222.060764,1101.921822,180,10,C,14573.03447,5,0
8924,7869,2828.234602,1107.912991,180,10,C,13592.99914,2,0
8925,9296,2528.347849,1145.927405,180,10,C,16963.28006,1,0
8926,7255,2806.878148,1105.809205,180,10,C,12320.1474,2,0
8927,7382,2803.202789,1092.112455,180,10,C,12574.67459,2,0
8928,7886,2870.936627,1088.595611,180,10,C,13629.75854,3,0
8929,8952,3547.928468,1166.63606,180,10,C,16098.1167,7,1
8930,8933,2904.237479,1107.410341,180,10,C,16051.30725,3,0
8931,7840,2420.414574,1068.794779,180,10,C,13530.48065,0,0
8932,8464,2960.858923,1147.34055,180,10,C,14928.23219,3,0
8933,8285,3136.697537,1148.332544,180,10,C,14516.00559,4,0
8934,8499,3063.574734,1102.45333,180,10,C,15009.89479,4,0
8935,7520,2977.343366,1135.486144,180,10,C,12856.42111,3,0
8936,7747,2474.871422,1052.535016,180,10,C,13331.59546,0,0
8937,8191,3454.160546,1091.857126,180,10,C,14303.15953,6,0
8938,8380,3107.259429,1112.976926,180,10,C,14733.65612,4,0
8939,9299,3068.958539,1089.251822,180,10,C,16970.97236,4,0
8940,7535,2551.282094,1087.053446,180,10,C,12887.37041,1,0
8941,7860,3177.881741,1155.588498,180,10,C,13573.57138,4,1
8942,8881,2398.931551,1090.392415,180,10,C,15923.7195,0,0
8943,7814,2962.642178,1148.886042,180,10,C,13474.63189,3,0
8944,7350,3230.700734,1096.070361,180,10,C,12510.11168,5,0
8945,8454,3480.428557,1157.438409,180,10,C,14904.96369,6,1
8946,7377,2732.044371,1156.53722,180,10,C,12564.56754,2,1
8947,7804,2904.939601,1097.213409,180,10,C,13453.20253,3,0
8948,7364,2952.190193,1124.1716,180,10,C,12538.3223,3,0
8949,8279,2804.839566,1081.537113,180,10,C,14502.34498,2,0
8950,9065,2894.723424,1143.087358,180,10,C,16378.61994,3,0
8951,8234,3370.690467,1214.04492,180,10,C,14400.21503,5,1
8952,8807,2939.390765,1152.399096,180,10,C,15743.47142,3,1
8953,7829,3241.554938,1221.818054,180,10,C,13506.82898,5,1
8954,8118,4145.639347,3293.473879,0,0,C,14139.58888,10,20
8955,8827,2413.487073,2231.656847,0,0,C,15792.03433,0,12
8956,7815,2361.405816,2260.440012,0,0,C,13476.77638,0,12
8957,7924,2709.605259,2734.418475,0,0,C,13712.2223,2,17
8958,8450,3013.781589,2421.844682,0,0,C,14895.6642,3,14
8959,7828,3359.010449,3098.779069,0,0,C,13504.68053,5,20
8960,9033,3250.309435,2707.944869,0,0,C,16298.81869,5,17
8961,8739,3044.720699,2526.231407,0,0,C,15579.2041,4,15
8962,8766,4391.094786,3324.540232,0,0,C,15644.27128,11,20
8963,7375,2700.951134,2514.214834,0,0,C,12560.5267,2,15
8964,8219,2699.466385,2627.314712,0,0,C,14366.29905,2,16
8965,8438,3179.177065,2683.493239,0,0,C,14867.79292,4,16
8966,8434,3503.521407,2802.578476,0,0,C,14858.51155,6,17
8967,8316,3087.677756,2337.053938,0,0,C,14586.74772,4,13
8968,7774,2994.164452,2788.904304,0,0,C,13389.08422,3,17
8969,7356,3244.357203,2467.345041,0,0,C,12522.19515,5,14
8970,9032,3997.9749,2930.696427,0,0,C,16296.32957,9,19
8971,8333,3140.881162,2539.622245,0,0,C,14625.65722,4,15
8972,7841,3535.582684,2778.224408,0,0,C,13532.63249,6,17
8973,8108,2309.174414,2071.358073,0,0,C,14117.29937,0,10
8974,7822,3000.264911,2553.373306,0,0,C,13491.79575,3,15
8975,7736,2895.079658,2569.208128,0,0,C,13308.23325,3,15
8976,9107,2892.586581,2409.059881,0,0,C,16483.79876,3,13
8977,7809,2560.534395,2471.178371,0,0,C,13463.91367,1,14
8978,8202,3908.296125,3052.341254,0,0,C,14327.93789,9,20
8979,8756,3080.339129,2751.949139,0,0,C,15620.14828,4,17
8980,7807,3243.855611,2898.967838,0,0,C,13459.62837,5,18
8981,9145,2755.700383,2692.866243,0,0,C,16579.39064,2,16
8982,7914,3484.153906,2979.346592,0,0,C,13690.4817,6,19
8983,7883,2877.345135,2284.043974,0,0,C,13623.26565,3,12
8984,7160,2983.024726,2772.710242,0,0,C,12132.7367,3,17
8985,7334,3258.486582,2784.389667,0,0,C,12477.93887,5,17
8986,7516,2989.20384,2348.247868,0,0,C,12848.17872,3,13
8987,8405,3125.32644,2887.954357,0,0,C,14791.35699,4,18
8988,8886,2972.841531,2459.464677,0,0,C,15935.95431,3,14
8989,7236,2271.334315,2101.711904,0,0,C,12282.46097,0,10
8990,9417,3069.796857,2554.556163,0,0,C,17275.55621,4,15
8991,8859,2768.913092,2537.680108,0,0,C,15869.97039,2,15
8992,8625,2511.80019,2187.619921,0,0,C,15306.75006,1,11
8993,8072,2526.6925,2433.639081,0,0,C,14037.29139,1,14
8994,7773,2313.719083,2348.048925,0,0,C,13386.95132,0,13
8995,8008,3346.993642,2630.044735,0,0,C,13895.96041,5,16
8996,7581,1840.831106,2056.324098,0,0,C,12982.67858,0,10
8997,7898,2487.478581,2378.977368,0,0,C,13655.75559,0,13
8998,8353,3294.528283,2648.611699,0,0,C,14671.53781,5,16
8999,7407,3010.177264,2851.098724,0,0,C,12625.31597,3,18
9000,8172,2909.309251,2300.544153,0,0,C,14260.4412,3,12
9001,9279,2654.90913,2012.480057,0,0,C,16919.73844,1,9
9002,9027,3122.690221,3331.577912,0,0,C,16283.88822,4,20
9003,8401,2765.682535,2782.072375,0,0,C,14782.11297,2,17
9004,7279,3112.261987,2441.309066,0,0,C,12367.8973,4,14
9005,7851,3425.387376,2604.215353,0,0,C,13554.16654,6,15
9006,8044,3168.669091,2548.651201,0,0,C,13975.31648,4,15
9007,8163,3520.043829,2812.739075,0,0,C,14240.24185,6,18
9008,7093,2695.758383,2415.268739,0,0,C,12002.09839,2,14
9009,8043,2949.604197,2611.418046,0,0,C,13973.1072,3,16
9010,7705,2550.01911,2495.258921,0,0,C,13242.57849,1,14
9011,7162,3213.069169,2761.494672,0,0,C,12136.65588,5,17
9012,7970,2791.166749,2729.020258,0,0,C,13812.5935,2,17
9013,7192,2407.14169,2445.950159,0,0,C,12195.57931,0,14
9014,7527,2790.085586,2767.089624,0,0,C,12870.8562,2,17
9015,8123,2645.021702,2549.29533,0,0,C,14150.74425,1,15
9016,8324,2218.5707,2120.973445,0,0,C,14605.04789,0,10
9017,8891,4176.474654,3023.603881,0,0,C,15948.19619,10,20
9018,8201,2526.302726,2609.295423,0,0,C,14325.68389,1,16
9019,8368,2934.274908,2513.57551,0,0,C,14706.02252,3,15
9020,7291,2422.646608,2589.017231,0,0,C,12391.83337,0,15
9021,7198,2429.064301,2736.500519,0,0,C,12207.39455,0,17
9022,8421,2364.659324,2251.59653,0,0,C,14828.37836,0,12
9023,9336,2554.266707,2200.154406,0,0,C,17066.05347,1,11
9024,8016,2214.96844,1949.955548,0,0,C,13913.56341,0,9
9025,7212,3230.786018,2520.307213,0,0,C,12235.00307,5,15
9026,7608,2770.217292,2370.739181,0,0,C,13038.89917,2,13
9027,7577,2137.583668,2266.920681,0,0,C,12974.36715,0,12
9028,8021,2599.969123,2432.922775,0,0,C,13924.57447,1,14
9029,7617,2526.81826,2179.929501,0,0,C,13057.68521,1,11
9030,7332,1765.216316,1812.305401,0,0,C,12473.92236,0,7
9031,7561,2158.244051,2132.582116,0,0,C,12941.16668,0,11
9032,7587,2515.878808,2292.882989,0,0,C,12995.15422,1,12
9033,7202,2204.252567,2189.353756,0,0,C,12215.27704,0,11
9034,8203,2138.213425,2000.542952,0,0,C,14330.19216,0,9
9035,7815,2432.662123,2314.551611,0,0,C,13476.77638,0,12
9036,7395,2215.549934,2253.760889,0,0,C,12600.98604,0,12
9037,7125,2527.242801,2322.994014,0,0,C,12064.33436,1,13
9038,8750,3077.009637,2572.839618,0,0,C,15605.68806,4,15
9039,9298,2564.024385,2086.176031,0,0,C,16968.40798,1,10
9040,7484,2324.037879,2064.177686,0,0,C,12782.40253,0,10
9041,7072,2206.820274,2095.725764,0,0,C,11961.4135,0,10
9042,8135,2299.462464,2052.128741,0,0,C,14177.546,0,10
9043,7380,2111.923009,1903.975117,0,0,C,12570.63092,0,8
9044,9093,2734.283575,2244.569923,0,0,C,16448.6837,2,12
9045,8706,3032.976706,2400.227023,0,0,C,15499.95767,4,13
9046,7418,2100.877254,2039.420026,0,0,C,12647.6542,0,10
9047,7715,2784.494747,2387.903225,0,0,C,13263.72774,2,13
9048,7476,3443.482112,2777.228751,0,0,C,12766.00376,6,17
9049,8046,2375.324068,2235.432052,0,0,C,13979.73591,0,12
9050,8304,2538.270983,2107.274053,0,0,C,14559.33141,1,10
9051,7824,2338.159551,2217.588574,0,0,C,13496.08954,0,11
9052,8484,2540.390594,2313.140546,0,0,C,14974.85409,1,12
9053,7840,2289.053074,2041.409622,0,0,C,13530.48065,0,10
9054,8451,2808.224198,2487.186877,0,0,C,14897.98865,2,14
9055,7888,2183.945503,1828.322522,0,0,C,13634.08855,0,7
9056,9189,3443.002824,2794.001139,0,0,C,16690.5864,6,17
9057,8425,2899.772924,3076.708663,0,0,C,14837.64502,3,20
9058,7732,2576.300603,2754.532282,0,0,C,13299.74639,1,17
9059,7554,2919.976833,2947.304651,0,0,C,12926.66426,3,19
9060,7710,3734.470414,3473.105525,0,0,C,13253.14958,8,20
9061,8997,2590.363183,2461.702337,0,0,C,16209.38862,1,14
9062,7819,3359.288444,3570.121738,0,0,C,13485.35718,5,20
9063,9007,2739.065114,2942.743885,0,0,C,16234.19352,2,19
9064,8924,2550.12935,2578.502155,0,0,C,16029.17001,1,15
9065,8169,2867.653184,2727.314443,0,0,C,14253.70554,3,17
9066,7495,3200.665188,2663.58162,0,0,C,12804.98042,4,16
9067,9067,3166.202612,2560.647276,0,0,C,16383.61713,4,15
9068,8129,3059.777625,2423.919245,0,0,C,14164.14003,4,14
9069,7676,2784.10171,2585.336223,0,0,C,13181.40569,2,15
9070,8675,3079.11831,2467.90791,0,0,C,15425.79474,4,14
9071,7400,2906.441765,2307.290531,0,0,C,12611.11856,3,12
9072,7817,2135.682542,2272.847112,0,0,C,13481.06622,0,12
9073,8686,2749.8979,2520.114545,0,0,C,15452.07949,2,15
9074,7254,2133.55185,2132.070273,0,0,C,12318.16135,0,11
9075,7056,1927.154523,1980.062926,0,0,C,11930.49923,0,9
9076,8693,2763.425628,2239.135211,0,0,C,15468.82398,2,12
9077,7408,2887.812341,2850.103883,0,0,C,12627.3453,3,18
9078,7751,2330.604609,1979.22868,0,0,C,13340.0993,0,9
9079,8362,2826.095837,2220.116008,0,0,C,14692.22099,2,12
9080,9024,2099.693113,2108.984834,0,0,C,16276.4268,0,10
9081,8272,1958.00367,1980.768636,0,0,C,14486.42047,0,9
9082,9508,3256.046923,2634.229259,0,0,C,17513.13782,5,16
9083,7332,2455.336884,2406.682005,0,0,C,12473.92236,0,13
9084,7298,2349.029204,2091.057446,0,0,C,12405.8149,0,10
9085,7498,3001.318294,2599.669822,0,0,C,12811.14396,3,15
9086,7327,2332.482217,2007.672298,0,0,C,12463.88605,0,9
9087,7423,2526.417341,2352.553522,0,0,C,12657.81925,1,13
9088,8192,3054.397371,2012.973807,50,1,C,14305.4107,4,9
9089,7846,2492.927502,1975.878816,50,1,C,13543.39598,0,9
9090,8943,3599.750885,2426.211396,50,1,C,16075.93107,7,14
9091,7527,2523.672314,1974.1482,50,1,C,12870.8562,1,9
9092,7284,2533.127784,2249.688093,50,1,C,12377.86571,1,12
9093,7474,2496.240051,2012.133467,50,1,C,12761.90689,0,9
9094,7883,3475.635688,2395.367942,50,1,C,13623.26565,6,13
9095,8348,2224.469978,1878.625921,50,1,C,14660.05705,0,8
9096,7509,2446.564315,2210.646964,50,1,C,12833.76542,0,11
9097,7140,2430.416578,2007.644431,50,1,C,12093.60721,0,9
9098,8247,2544.070575,1673.536912,50,1,C,14429.66039,1,6
9099,7484,2619.960233,1905.014307,50,1,C,12782.40253,1,8
