X,y,x,mass,size,ecc,signal,raw_mass,ep,x_orig,y_orig,Worm,Rep,RNAi,Genotype,IntensityIntegers,time,Rep_group,zeroes
76,109.480279379422,891.486094911951,660.318149439889,8.43696844909403,0.292343268342258,2.85852012744541,4647,0.0137958595154303,806.65058750773,879.960420531849,5,1,ELT-2,ELT-2-GFP,2,2,1,0
83,122.681932677879,935.708775363691,7248.39032316514,5.29522240153236,0.052129581353794,60.0289226763535,24202,0.00239834506111116,806.138309859155,926.108732394366,5,1,ELT-2,ELT-2-GFP,41,1,1,0
84,112.168822353686,968.23300650108,6267.50955943316,6.08616245830292,0.111575967506134,50.2282822393979,20277,0.00287510129371935,786.449504821475,954.049778472765,5,1,ELT-2,ELT-2-GFP,35,2,1,0
97,141.429286965132,1067.23420268087,3268.10522570651,6.55026985984442,0.0386489293277327,23.2765210377697,11825,0.00502692722922639,785.02186679995,1057.27464700737,5,1,ELT-2,ELT-2-GFP,17,1,1,0
105,136.946996857284,1127.55379610176,3597.24340038094,6.72614328713923,0.211108841837806,27.7684812380411,11703,0.00508182746965039,762.846293563401,1113.54887047338,5,1,ELT-2,ELT-2-GFP,19,2,1,0
28,122.201733614376,1452.63095955602,3317.71074294597,6.09698136234293,0.186523377949076,26.811043402871,9169,0.00660385232903136,1402.54698364969,562.353317045668,2,1,ELT-2,ELT-2-GFP,17,1,1,0
32,126.315106360694,1406.21639542307,4059.37902498586,6.52782880898184,0.0273739992235944,33.3579260942698,13179,0.00451322874438049,1366.65970355579,592.074264649412,2,1,ELT-2,ELT-2-GFP,22,2,1,0
34,114.925649918491,1375.54569581338,1786.67546211458,6.66536950097594,0.0429752935077683,13.4055217014355,7226,0.00851504161859408,1334.9413714884,600.096667248299,2,1,ELT-2,ELT-2-GFP,8,1,1,0
38,120.632400177141,1341.62965152328,1422.54408194535,5.23499912767465,0.0560073473713344,13.4055217014355,5735,0.0109459216612175,1310.25027394258,624.038571115494,2,1,ELT-2,ELT-2-GFP,6,2,1,0
40,102.156460574707,1304.1917488436,3574.28619318507,6.08719889650258,0.0151135855267448,29.6168502706133,13208,0.00450291951265303,1268.93877017008,630.064893153075,2,1,ELT-2,ELT-2-GFP,19,1,1,0
45,118.812895512267,1238.01995679903,2853.81734081257,5.96952606364307,0.0532605034832031,24.3169928537667,8510,0.00714799635336909,1223.89840506882,681.324120603015,2,1,ELT-2,ELT-2-GFP,15,2,1,0
48,94.1414677406643,1191.20906508882,2928.32710096706,6.03335418460717,0.113512764020437,22.4464549419385,8684,0.00699579537552696,1171.35345470031,687.566485680826,2,1,ELT-2,ELT-2-GFP,15,1,1,0
56,114.029771794181,1140.86235115726,5731.016405523,6.13368539315501,0.0284215242686502,49.8810109820856,19550,0.00300287430049741,1141.17820812707,732.508567698417,2,1,ELT-2,ELT-2-GFP,32,2,1,0
66,125.102291525994,1090.24095062991,6408.46288592345,5.44836363300816,0.080009916403239,56.4278936734844,18591,0.00316216370316621,1105.77505351236,770.34695466044,2,1,ELT-2,ELT-2-GFP,36,1,1,0
68,104.807128613026,1054.90438954198,1566.57550115613,6.33694058046925,0.138795813216099,10.5997148336932,6623,0.00935529091648783,1065.16179104478,773.682985074627,2,1,ELT-2,ELT-2-GFP,7,2,1,0
74,102.359731888038,987.812785396616,6281.26630791913,5.6550026519049,0.0843980601448708,57.6749189480365,22356,0.00261713203458387,1008.5252630534,809.732628548739,2,1,ELT-2,ELT-2-GFP,35,1,1,0
78,131.592275457492,1002.86743850451,8762.53484795926,5.50163070104911,0.11247510399916,79.497861252699,28102,0.00207207345890418,1037.50766712918,825.263386345039,2,1,ELT-2,ELT-2-GFP,50,2,1,0
81,123.771273530475,952.807458670876,7427.28253523255,5.468125324104,0.0669715031793395,64.5335579580733,28067,0.00207470540144603,991.847422766958,847.224983210208,2,1,ELT-2,ELT-2-GFP,42,1,1,0
86,125.321452695133,895.227728928275,7106.17352703537,6.49977895291691,0.163828741028896,52.998574168466,28812,0.0020200881543457,945.311704834606,881.169869263841,2,1,ELT-2,ELT-2-GFP,40,2,1,0
493,114.791011361404,1352.36753546362,1697.60538833394,6.27335852644256,0.105595601631506,12.9979860480938,5464,0.0109648526828222,1350.9556719726,902.131170662905,7,1,ELT-2,ELT-2-GFP,8,1,1,0
499,111.452326169743,1246.5332955506,1401.73017960759,6.90288556945342,0.236679179374818,6.84104528847042,4255,0.0145144775419376,1245.14812103465,906.229380185456,7,1,ELT-2,ELT-2-GFP,6,2,1,0
504,116.007732227041,1139.68294763852,4440.52249674615,6.09072905606937,0.0639946485049151,36.9416445577403,13884,0.00405624213001595,1138.88106609151,918.273532583577,7,1,ELT-2,ELT-2-GFP,24,1,1,0
506,128.052907769983,1293.43287878088,3031.95127185009,6.25238221748333,0.0970051225042738,21.8913449231054,8659,0.00666035192574154,1293.09724729242,919.497066787004,7,1,ELT-2,ELT-2-GFP,16,2,1,0
511,102.630778372756,765.257371779733,8957.66470072317,5.6725774585875,0.0716150327418551,86.8812751635744,35629,0.0015439536882573,764.440048877348,931.211050862991,7,1,ELT-2,ELT-2-GFP,51,1,1,0
512,112.458894654687,894.948986593363,8687.10135956417,5.95762754654769,0.0762360155672337,68.7525051491278,27380,0.00201812543947403,894.501634051266,931.911682482183,7,1,ELT-2,ELT-2-GFP,50,2,1,0
514,118.644700121722,982.951911677603,3885.02961932235,5.74508372171693,0.0868966215535329,34.5472787067756,14156,0.00397532921941632,982.721693960204,931.905176967776,7,1,ELT-2,ELT-2-GFP,21,1,1,0
516,136.491164622093,1192.67293511212,3420.18059197079,6.42786369979749,0.126337885418231,24.6277630384935,10835,0.0052552664200952,1193.17811781178,934.98699869987,7,1,ELT-2,ELT-2-GFP,18,2,1,0
520,113.629880749138,707.408339017996,7893.5401061016,6.70365150771241,0.0632446579208977,44.1247421106342,27924,0.00197806284332167,707.505741647528,946.243532521558,7,1,ELT-2,ELT-2-GFP,45,1,1,0
521,139.269654485872,1096.14611746589,4729.2146079196,5.92336174639932,0.0918054561434279,40.3621672019755,16414,0.00341055591545848,1097.08440619123,944.53399392449,7,1,ELT-2,ELT-2-GFP,26,2,1,0
523,143.356222732792,1019.61955936462,8111.42739853938,6.25855575310312,0.108263310977987,59.8591462741162,26387,0.00209559974461132,1021.03344016193,953.981993758961,7,1,ELT-2,ELT-2-GFP,46,1,1,0
525,129.640708316305,796.637811241693,7772.45360449567,5.84858228222583,0.0395336559356968,60.2011985385397,28576,0.00193209355501297,797.638956123751,955.95172292391,7,1,ELT-2,ELT-2-GFP,44,2,1,0
527,141.623518892882,937.314408747247,6967.60462630713,6.0130687324974,0.108053724694445,53.3601532500693,22771,0.00243616050266212,938.809671084929,958.030682376043,7,1,ELT-2,ELT-2-GFP,39,1,1,0
529,140.010673337234,859.875630892647,5735.87442211803,6.26483331320512,0.189282597245036,47.5452647548695,19565,0.00284626738713076,861.448685073648,961.857355835172,7,1,ELT-2,ELT-2-GFP,32,2,1,0
532,136.670082238735,768.050789634651,3769.07390168278,5.23948651058828,0.0817082178055903,42.7565330529401,19483,0.00285857549127522,769.615845358018,964.970323985843,7,1,ELT-2,ELT-2-GFP,20,1,1,0
297,107.986134884515,1397.18314750229,2933.82608595352,6.80397890317533,0.288914537505055,15.1735091122967,8402,0.00661575661829478,1336.1191456757,534.954889378412,1,1,ELT-2,ELT-2-GFP,15,2,1,0
305,110.51537056042,1347.06765278557,5795.43750816888,6.73718221828861,0.140459162175859,33.9999000479241,17364,0.00310074956994562,1296.01847272727,565.11936969697,1,1,ELT-2,ELT-2-GFP,32,1,1,0
311,94.348864271625,1312.56739970364,4805.22554313678,5.49570165511788,0.142594021066332,45.2395364274031,14487,0.00373837294114002,1258.38266768025,571.049763171744,1,1,ELT-2,ELT-2-GFP,26,2,1,0
330,100.063626261692,1251.61647908908,1784.2922752423,6.08124779984746,0.0767247641881218,11.239636379479,7201,0.00780080794764695,1211.08976377953,609.922047244095,1,1,ELT-2,ELT-2-GFP,8,1,1,0
332,118.48317884874,1273.92130617785,5415.53779854249,5.40864709464261,0.0799769698212037,45.2395364274031,16799,0.00320821112708171,1239.88439786229,612.688683650703,1,1,ELT-2,ELT-2-GFP,30,2,1,0
350,106.244478299289,1192.72378215485,1452.44201113818,7.08661827940764,0.0481458146606945,7.0247727371744,4122,0.0144252039239807,1165.76301025343,648.027664925517,1,1,ELT-2,ELT-2-GFP,6,1,1,0
371,124.067685327491,1154.31672760959,1154.87263799147,7.64805208729171,0.13682394413066,4.49585455179162,3256,0.0189517126896424,1143.92798053528,684.304379562044,1,1,ELT-2,ELT-2-GFP,5,2,1,0
376,105.386593316357,1100.16360126653,6291.94844523237,5.48282419929991,0.125621724431734,55.3552091689343,16939,0.00318089523485714,1088.60271525545,699.158985351911,1,1,ELT-2,ELT-2-GFP,35,1,1,0
401,106.263947353077,1025.90539409623,1649.13564777906,7.28787601572521,0.0390661793073748,7.58675455614835,5147,0.0112459967545944,1027.57624808315,741.477082978361,1,1,ELT-2,ELT-2-GFP,8,2,1,0
418,109.248447774097,982.466928549081,2552.2404308702,6.42736498013856,0.0702113999668207,15.4545000217837,7651,0.00731017689202942,993.262027964329,768.278982714962,1,1,ELT-2,ELT-2-GFP,13,1,1,0
426,91.0353366439317,926.776277873122,2661.26490375115,6.97306915065317,0.0455364267009651,14.0495454743488,8443,0.00658162385229309,936.92513990075,784.382430577553,1,1,ELT-2,ELT-2-GFP,14,2,1,0
448,88.6435472037272,839.655967570572,7659.25021079599,6.17071324557039,0.0718255547609064,55.0742182594473,23522,0.00227148753484156,863.412282632622,831.196199280945,1,1,ELT-2,ELT-2-GFP,43,1,1,0
449,118.380348747062,885.715150490432,7093.05352817974,5.64396806072,0.142155837900034,53.9502546214994,19749,0.00271663450799627,918.224458265658,830.033831161114,1,1,ELT-2,ELT-2-GFP,40,2,1,0
466,91.6514938862024,775.570461179008,2367.34841242777,5.73522614995241,0.0346852171226236,21.6363000304972,11610,0.00470611627427501,812.006528189911,869.581721068249,1,1,ELT-2,ELT-2-GFP,12,1,1,0
472,120.448912363932,806.695990298195,9812.48355019469,5.94671749182517,0.0858588182842409,71.6526819191789,29999,0.00177280848333199,853.921050370837,876.005326307952,1,1,ELT-2,ELT-2-GFP,56,2,1,0
483,120.695951744031,764.476691452083,6957.33491889753,5.75054608631142,0.129755845860619,55.9171909879082,25396,0.00210053158901317,819.083602584814,899.856583198708,1,1,ELT-2,ELT-2-GFP,39,1,1,0
495,116.300337494668,712.491343689064,4013.39316020248,6.1199588430222,0.0364747055882289,30.6280091340804,14679,0.0036877646010554,773.555345515648,925.33158300077,1,1,ELT-2,ELT-2-GFP,22,2,1,0
73,220.436343043688,1441.69655314047,674.500699843783,7.5681530708505,0.127039082110162,2.34473012691929,1367,0.0769038310169577,1394.1123986095,537.057937427578,6,1,ELT-2,ELT-2-GFP,2,1,1,0
74,182.829257764214,1361.83007690859,551.40236818052,7.99246633225872,0.213114239080126,1.95394177243274,1313,0.0822136621592844,1306.0942593905,543.822111977321,6,1,ELT-2,ELT-2-GFP,1,2,1,0
84,209.272315769671,1345.80624769598,1164.54929636991,7.13592856677161,0.0480810245174864,4.68946025383858,3030,0.025728933162903,1305.22785234899,574.729194630872,6,1,ELT-2,ELT-2-GFP,5,1,1,0
87,166.70977914998,1241.35158308097,627.996885659884,8.35714912550396,0.263325193051452,1.95394177243274,1455,0.0695804312064463,1193.38394523958,589.333540759179,6,1,ELT-2,ELT-2-GFP,1,2,1,0
89,194.618987897457,1283.66131908022,2220.06864183808,6.89508216562806,0.119802890904431,11.7236506345965,6179,0.0113842078367561,1243.95810596726,592.693891920436,6,1,ELT-2,ELT-2-GFP,11,1,1,0
93,160.210787060834,1177.26314532444,967.982754063181,8.45475263669845,0.0709415820794964,3.90788354486549,2605,0.0310010071082116,1134.45337101332,615.348001614857,6,1,ELT-2,ELT-2-GFP,3,2,1,0
100,162.298059906653,1080.58958951786,568.597055777928,7.50395084942029,0.0851512502877873,3.12630683589239,3090,0.0251256986820128,1051.43505154639,664.927147766323,6,1,ELT-2,ELT-2-GFP,1,1,1,0
106,179.628175435284,1039.85212089764,9686.86173101257,6.00448302210575,0.109761828554787,68.7787503896325,29793,0.00219735163964526,1024.57967564951,700.121792802969,6,1,ELT-2,ELT-2-GFP,56,2,1,0
108,157.687668500648,988.147417365967,2859.39838977808,7.92819180071465,0.109478379555925,9.76970886216372,9423,0.00723104045711284,968.786387863879,706.592592592593,6,1,ELT-2,ELT-2-GFP,15,1,1,0
118,191.225519887032,994.438106892306,514.277474504298,7.85705305281643,0.160535502828094,2.34473012691929,3660,0.02054877284218,990.825987841945,732.642857142857,6,1,ELT-2,ELT-2-GFP,1,2,1,0
124,168.905322720781,885.931271662395,4374.87562847691,8.19752792288317,0.0618773567583624,14.4591691160023,13533,0.00494528804243263,885.460384100045,766.848325145154,6,1,ELT-2,ELT-2-GFP,24,1,1,0
127,200.152718962256,922.198233665618,1796.84485392915,8.30369093636042,0.0854068746081559,5.86182531729823,5947,0.0118718534352189,932.430187037843,776.096563723358,6,1,ELT-2,ELT-2-GFP,8,2,1,0
140,171.865024863138,801.361549528928,1817.94742507142,7.90733901626475,0.109132078455635,6.25261367178478,7036,0.00988442005133711,813.396388650043,811.205717970765,6,1,ELT-2,ELT-2-GFP,9,1,1,0
145,209.010446177191,812.56112688165,783.53065074553,8.05764765831419,0.359027093895665,3.12630683589239,5587,0.0127171431163543,841.486284289277,837.967082294264,6,1,ELT-2,ELT-2-GFP,2,2,1,0
146,177.108699557781,741.837087962125,13102.351949225,5.93437225320494,0.0321443454698558,99.6510303940699,41654,0.00156357672390501,764.235623956096,845.17448103078,6,1,ELT-2,ELT-2-GFP,76,1,1,0
152,175.854206971709,709.310573086241,2043.82309396465,5.19587643532507,0.033273801766175,20.3209944333005,13407,0.0049936805217759,735.336711281071,860.154493307839,6,1,ELT-2,ELT-2-GFP,10,2,1,0
153,216.059621399571,769.188631289079,16215.7627694193,6.53159569926062,0.181406624091392,90.6628982408793,49080,0.00132441428227404,807.260368719123,865.525219906013,6,1,ELT-2,ELT-2-GFP,95,1,1,0
161,218.274800654478,691.853613925277,7206.13725673196,5.60065653108416,0.119526027256174,69.5603270986057,30158,0.0021702807008776,741.118492407809,905.66079175705,6,1,ELT-2,ELT-2-GFP,41,2,1,0
165,202.098971099701,643.521081869642,768.680693275041,7.77436638899797,0.198033447466257,3.51709519037894,6104,0.0115374108899516,691.10523640061,915.477376715811,6,1,ELT-2,ELT-2-GFP,2,1,1,0
449,135.167469683734,503.087291350013,1671.97156661425,5.84200121743017,0.110635781285621,14.0031119481931,8868,0.00757650811426059,1056.51465661642,816.310720268007,3,1,ELT-2,ELT-2-GFP,8,2,1,0
453,164.387990135935,442.364497221035,902.500565061044,7.64941673696931,0.24274668846339,3.85085578575309,3984,0.0183145863948922,1123.859193173,818.72110162917,3,1,ELT-2,ELT-2-GFP,3,1,1,0
458,137.582727277575,553.61975778874,9167.4873146833,5.64161121855536,0.0466611711768268,76.3169601176522,27076,0.00237819099360858,1011.19418031848,838.792225149884,3,1,ELT-2,ELT-2-GFP,52,2,1,0
463,173.870050359228,486.690961539932,7240.65911061193,6.76987548190632,0.151801577981726,41.3091802471696,24462,0.00263803822898089,1087.05816370933,845.186723396026,3,1,ELT-2,ELT-2-GFP,41,1,1,0
470,173.238726002344,533.895220420974,5445.81023665229,5.98467551014145,0.129991690130774,44.8099582342178,20902,0.00309921508271719,1043.56441244536,863.542491643096,3,1,ELT-2,ELT-2-GFP,30,2,1,0
474,148.141655806229,633.931251097876,10010.4746539645,5.92810867479842,0.140548875264605,79.8177381047005,31364,0.00204737689693151,941.861724077636,880.678230459871,3,1,ELT-2,ELT-2-GFP,58,1,1,0
476,166.551916649354,591.801606122695,1203.56747194719,7.89901356865312,0.0789208474314771,5.2511669805724,7099,0.00961930581258689,987.838278068645,880.643979057592,3,1,ELT-2,ELT-2-GFP,5,2,1,0
497,156.285127764388,713.22635370344,8208.97430182948,5.90410524829042,0.0674812043637116,58.4629923837061,27372,0.00235195771014186,872.491449528765,919.943920849503,3,1,ELT-2,ELT-2-GFP,47,1,1,0
498,173.869680568998,674.501200999946,5120.2378838568,6.64075425838036,0.0295590890623035,33.2573908769585,19155,0.0033900418558889,915.018186790647,920.518870504581,3,1,ELT-2,ELT-2-GFP,28,2,1,0
517,172.154974769088,776.346016236681,1064.58658586138,8.08953920349159,0.116873687291884,3.85085578575309,4632,0.0154157624896169,821.03748766853,959.799079250247,3,1,ELT-2,ELT-2-GFP,4,1,1,0
544,162.400311434275,908.300281432562,7992.2761444312,6.48872805449737,0.201087464622443,55.6623699940675,27343,0.00235450226208577,696.250722733246,1003.79163381516,3,1,ELT-2,ELT-2-GFP,45,2,1,0
545,187.800605907357,846.294235140919,8977.04499218787,6.12434999897589,0.199802444767762,67.2149373513267,25763,0.00250197937486168,763.238427641072,1002.18784853566,3,1,ELT-2,ELT-2-GFP,51,1,1,0
561,182.043600991963,942.617628360148,11505.3068544341,6.27987398622167,0.120180172581399,89.2698386697308,39082,0.00163741307825623,672.694112277499,1035.55049444698,3,1,ELT-2,ELT-2-GFP,66,2,1,0
569,179.549374997468,989.402027575644,847.88842846309,7.63540040789838,0.253648294125149,4.20093358445792,7028,0.0097245397545747,628.837737407102,1052.0313790256,3,1,ELT-2,ELT-2-GFP,3,1,1,0
573,147.259434442504,1078.12545577938,4755.10673980766,6.21809089249634,0.270980087152375,38.1584800588261,17099,0.00381090510935247,534.612603990282,1058.04063903409,3,1,ELT-2,ELT-2-GFP,26,2,1,0
577,174.468505118275,1032.68338120163,6924.53885838147,6.084761087538,0.206732990700647,58.4629923837061,26506,0.00243039245931067,587.152730030334,1064.7377148635,3,1,ELT-2,ELT-2-GFP,39,1,1,0
581,134.280273809282,1145.80508821659,4984.40769795932,6.21311139411435,0.153229537087237,39.9088690523503,17954,0.00362381739978583,467.409959263942,1073.29828627616,3,1,ELT-2,ELT-2-GFP,27,2,1,0
590,157.563854663592,1117.90598585577,12604.901220166,7.20893964142878,0.409955626206313,88.919760871026,38131,0.00167883512175492,502.30564350386,1083.43614953063,3,1,ELT-2,ELT-2-GFP,73,1,1,0
71,143.533718939426,766.289610209408,2159.02380821089,7.57747724740745,0.194883406670368,9.439678085227,6634,0.00936445739715727,1139.75112107623,651.12197309417,9,1,ELT-2,ELT-2-GFP,11,2,1,0
74,110.020947023951,791.85836499693,7705.68183387915,6.2107215315497,0.188690980009751,61.720972095715,21978,0.00268823721315243,1099.80421535369,664.579752481467,9,1,ELT-2,ELT-2-GFP,44,1,1,0
81,130.031207728814,837.02106009065,2291.17930140407,7.66518218694189,0.258061273802958,10.165807168706,8480,0.00721017751122763,1104.2579759138,713.77572364251,9,1,ELT-2,ELT-2-GFP,11,2,1,0
87,143.770120807009,883.219958411284,6530.32089075447,7.07642543142953,0.226799094172384,30.9815075617707,21391,0.00276361173547324,1102.43965900667,761.939918458117,9,1,ELT-2,ELT-2-GFP,37,1,1,0
99,140.988449766281,925.380378882042,7531.89493989984,6.9381385056267,0.0756890427364054,44.7779601478717,24832,0.0023734970865779,1086.27145060737,800.976155279902,9,1,ELT-2,ELT-2-GFP,43,2,1,0
104,146.951687763069,962.406992080321,1837.3486242297,5.79057511052722,0.0342281399041142,15.0066677252327,6710,0.00925066557651358,1080.03332894217,837.957449611382,9,1,ELT-2,ELT-2-GFP,9,1,1,0
112,132.182343986053,993.566537146498,1332.93095423962,7.90544722820749,0.114643158866927,4.84086055652666,4397,0.0146794035084987,1056.0432177229,862.726893045215,9,1,ELT-2,ELT-2-GFP,6,2,1,0
119,153.892399021453,1048.83078385376,2184.43832613266,6.4560221194361,0.109199757070475,14.2805386417537,6028,0.010382845946067,1058.86415512465,922.035457063712,9,1,ELT-2,ELT-2-GFP,11,1,1,0
129,123.608423949541,1103.65312633749,3741.25908111163,5.22721118936953,0.114176421920467,38.9689274800397,11105,0.00543291978074065,1012.58458950637,964.23510383645,9,1,ELT-2,ELT-2-GFP,20,2,1,0
