Unnamed: 0,time_index,nuc_intensity,cyto_intensity,nuc_cyto_ratio,rep,conc
429,10,4223.84076,1432.84834,2.947863107410237,1,100.0
430,10,5738.90231,1668.79325,3.4389534533412096,1,100.0
431,10,4154.74353,1370.30859,3.031976563760721,1,100.0
432,10,4300.94004,1534.42857,2.8029587848458792,1,100.0
433,10,3690.78671,1370.0783,2.6938509353808464,1,100.0
434,10,6311.47683,1746.46181,3.6138647829923056,1,100.0
435,10,3755.83719,1280.48841,2.933128609887223,1,100.0
436,10,5091.30665,1643.4357,3.097965226141796,1,100.0
437,10,5975.54198,1700.7869,3.5133984039975847,1,100.0
438,10,5550.13511,1763.05288,3.148025321849677,1,100.0
439,10,4662.23907,1652.76991,2.8208639580085286,1,100.0
440,10,4426.31773,1394.14855,3.174925462569968,1,100.0
441,10,4876.27239,1595.32272,3.056605618955894,1,100.0
442,10,4106.93216,1439.24686,2.853528657342355,1,100.0
443,10,3549.35496,1364.06653,2.602039476769509,1,100.0
444,10,4463.53583,1462.41503,3.0521676394422723,1,100.0
445,10,4428.09225,1684.42129,2.628850796584268,1,100.0
