Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int_round,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3
6585,DUSP1_timesweep,F,100,50,,9653,15223,,,1173,1172.51507,1168.36005,81,133,,,,
6586,DUSP1_timesweep,F,100,50,,9148,12858,,,1219,1218.39921,1249.41274,66,121,,,,
6587,DUSP1_timesweep,F,100,50,,8021,13237,,,1099,1098.71787,1096.82964,24,34,,,,
6588,DUSP1_timesweep,F,100,50,,8977,15547,,,1250,1249.13312,1230.49341,63,113,,,,
6589,DUSP1_timesweep,F,100,50,,6498,13355,,,1137,1136.9903,1158.75477,21,51,,,,
6590,DUSP1_timesweep,F,100,50,,9062,14458,,,1140,1139.78173,1148.89563,72,152,4,,,
6591,DUSP1_timesweep,F,100,50,,10526,16589,,,1272,1271.10688,1242.0994,167,207,,,,
6592,DUSP1_timesweep,F,100,50,,6292,12070,,,1189,1188.90067,1197.95791,5,38,,,,
6593,DUSP1_timesweep,F,100,50,,10216,17443,,,1318,1317.98679,1293.33721,173,194,,,,
6594,DUSP1_timesweep,F,100,50,,6977,15929,,,1308,1307.09546,1298.87721,77,129,,,,
6595,DUSP1_timesweep,F,100,50,,10028,20356,,,1334,1333.82998,1309.15666,100,166,,,,
6596,DUSP1_timesweep,F,100,50,,6777,15144,,,1341,1340.08175,1328.12566,89,157,,,,
6597,DUSP1_timesweep,F,100,50,,10491,19305,,,1206,1205.98913,1169.86734,79,92,,,,
6598,DUSP1_timesweep,F,100,50,,9388,17431,,,1179,1178.38453,1188.74,123,172,,,,
6599,DUSP1_timesweep,F,100,50,,9328,14729,,,1161,1160.63829,1199.95214,63,148,,,,
6600,DUSP1_timesweep,F,100,50,,7758,14316,,,1166,1165.82328,1143.50042,13,32,,,,
6601,DUSP1_timesweep,F,100,50,,7001,16114,,,1293,1292.26225,1305.86329,44,117,,,,
6602,DUSP1_timesweep,F,100,50,,8858,16979,,,1319,1318.99458,1304.90011,57,123,,,,
6603,DUSP1_timesweep,F,100,50,,10100,19658,,,1230,1229.66703,1175.43997,133,162,6,4,4,
6604,DUSP1_timesweep,F,100,50,,9313,15015,,,1321,1320.28004,1340.0696,121,184,,,,
6605,DUSP1_timesweep,F,100,50,,8091,15056,,,1317,1316.83302,1332.0722,81,154,8,,,
6606,DUSP1_timesweep,F,100,50,,7975,15778,,,1082,1081.57893,1123.10451,33,90,,,,
6607,DUSP1_timesweep,F,100,50,,8351,13589,,,1088,1087.03389,1109.46398,19,49,,,,
6608,DUSP1_timesweep,F,100,50,,10412,16381,,,1137,1136.32261,1135.73524,93,106,,,,
6609,DUSP1_timesweep,F,100,50,,6776,16344,,,1060,1059.7621,1103.76279,58,87,,,,
6610,DUSP1_timesweep,F,100,50,,9572,12749,,,1228,1227.07491,1165.06801,45,40,,,,
6611,DUSP1_timesweep,F,100,50,,8392,18756,,,1242,1241.03897,1232.31542,96,153,,,,
6612,DUSP1_timesweep,F,100,50,,6645,14358,,,1109,1108.13995,1075.56303,40,85,,,,
6613,DUSP1_timesweep,F,100,50,,6084,15158,,,1267,1266.8192,1276.28328,26,89,,,,
6614,DUSP1_timesweep,F,100,50,,10530,20025,,,1239,1238.35689,1249.11566,32,86,,,,
6615,DUSP1_timesweep,F,100,50,,9895,15733,,,1343,1342.29843,1299.59048,117,132,20,6,,
6616,DUSP1_timesweep,F,100,50,,9085,13145,,,1155,1154.75355,1189.84694,23,65,,,,
6617,DUSP1_timesweep,F,100,50,,8945,13024,,,1162,1161.91794,1123.8525,52,69,,,,
6618,DUSP1_timesweep,F,100,50,,9233,12911,,,1280,1279.20806,1285.2621,44,68,,,,
6619,DUSP1_timesweep,F,100,50,,8423,20042,,,1301,1300.13024,1310.87012,53,116,,,,
6620,DUSP1_timesweep,F,100,50,,8921,13937,,,1224,1223.40455,1231.94102,27,60,,,,
6621,DUSP1_timesweep,F,100,50,,9168,18454,,,1285,1284.73789,1298.8331,74,173,,,,
6622,DUSP1_timesweep,F,100,50,,8142,16543,,,1201,1200.57811,1203.93079,49,85,,,,
6623,DUSP1_timesweep,F,100,50,,7470,18410,,,1119,1118.88728,1120.17186,30,90,,,,
6624,DUSP1_timesweep,F,100,50,,7364,14635,,,1093,1092.38878,1107.84578,11,38,,,,
6625,DUSP1_timesweep,F,100,50,,7934,18104,,,1171,1170.67444,1156.74597,22,42,,,,
6626,DUSP1_timesweep,F,100,50,,8330,15876,,,1104,1103.12281,1088.43815,51,87,,,,
6627,DUSP1_timesweep,F,100,50,,8549,13211,,,1267,1266.08375,1230.15033,90,75,5,,,
6628,DUSP1_timesweep,F,100,50,,7663,18275,,,1270,1269.72048,1274.47135,42,86,,,,
6629,DUSP1_timesweep,F,100,50,,8270,18056,,,1198,1197.72104,1155.45558,52,93,,,,
6630,DUSP1_timesweep,F,100,50,,8052,16762,,,1333,1332.25298,1327.69252,87,137,,,,
6631,DUSP1_timesweep,F,100,50,,8921,13849,,,1151,1150.36958,1152.23966,55,86,,,,
6632,DUSP1_timesweep,F,100,50,,9912,12408,,,1244,1243.62339,1242.80658,60,60,5,,,
6633,DUSP1_timesweep,F,100,50,,7401,17004,,,1165,1164.28442,1177.58375,30,85,,,,
6634,DUSP1_timesweep,F,100,50,,8746,12480,,,1041,1040.71896,1051.21266,15,25,,,,
6635,DUSP1_timesweep,F,100,50,,5565,15182,,,1061,1060.22318,1060.21183,14,51,,,,
6636,DUSP1_timesweep,F,100,60,,6863,15131,,,1155,1154.94827,1153.3015,48,100,,,,
6637,DUSP1_timesweep,F,100,60,,10186,17006,,,1344,1343.70293,1329.35846,200,214,5,,,
6638,DUSP1_timesweep,F,100,60,,8690,13346,,,1315,1314.28101,1309.17803,133,159,4,4,,
6639,DUSP1_timesweep,F,100,60,,7182,14423,,,1276,1275.25285,1280.57526,50,124,,,,
6640,DUSP1_timesweep,F,100,60,,9271,16911,,,1395,1394.79323,1351.53155,179,264,8,5,4,
6641,DUSP1_timesweep,F,100,60,,7849,20387,,,1195,1194.01554,1170.20273,95,141,5,,,
6642,DUSP1_timesweep,F,100,60,,8446,20773,,,1154,1153.90078,1111.2265,73,115,,,,
6643,DUSP1_timesweep,F,100,60,,7118,14015,,,1218,1217.99227,1205.17553,41,98,,,,
6644,DUSP1_timesweep,F,100,60,,8127,15629,,,1200,1199.18112,1150.27455,57,89,,,,
6645,DUSP1_timesweep,F,100,60,,6704,12986,,,1332,1331.89529,1304.31619,140,193,6,,,
6646,DUSP1_timesweep,F,100,60,,2578,13177,,,1312,1311.40962,1282,22,92,,,,
6647,DUSP1_timesweep,F,100,60,,9290,16024,,,1351,1350.89203,1366.25406,125,232,,,,
6648,DUSP1_timesweep,F,100,60,,12139,17621,,,1267,1266.03732,1264.83837,147,193,5,,,
6649,DUSP1_timesweep,F,100,60,,6481,17509,,,1145,1144.04536,1100.03278,61,128,,,,
6650,DUSP1_timesweep,F,100,60,,9160,16240,,,1251,1250.7321,1284.60991,94,176,,,,
6651,DUSP1_timesweep,F,100,60,,10732,19481,,,1189,1188.12905,1121.27237,151,117,5,,,
6652,DUSP1_timesweep,F,100,60,,6648,16171,,,1106,1105.05415,1092.63156,14,28,,,,
6653,DUSP1_timesweep,F,100,60,,9824,17482,,,1208,1207.83683,1235.71937,100,242,,,,
6654,DUSP1_timesweep,F,100,60,,7722,14229,,,1223,1222.44703,1226.97456,95,177,,,,
6655,DUSP1_timesweep,F,100,60,,8875,15469,,,1261,1260.49239,1268.37352,75,169,,,,
6656,DUSP1_timesweep,F,100,60,,8654,14503,,,1306,1305.12896,1321.76812,73,159,4,,,
6657,DUSP1_timesweep,F,100,60,,8865,14818,,,1300,1299.41771,1297.73944,104,180,,,,
6658,DUSP1_timesweep,F,100,60,,9100,18527,,,1312,1311.50176,1315.7698,79,209,5,,,
6659,DUSP1_timesweep,F,100,60,,8251,16020,,,1375,1374.33572,1372.77434,109,228,,,,
6660,DUSP1_timesweep,F,100,60,,7060,13881,,,1351,1350.38782,1378.77991,100,230,,,,
6661,DUSP1_timesweep,F,100,60,,9893,18957,,,1250,1249.63671,1229.41388,109,113,,,,
6662,DUSP1_timesweep,F,100,60,,8599,14509,,,1118,1117.8337,1125.64312,86,157,,,,
6663,DUSP1_timesweep,F,100,60,,7289,15530,,,1202,1201.69049,1194.919,23,57,,,,
6664,DUSP1_timesweep,F,100,60,,6644,13791,,,1111,1110.00813,1087.55863,8,22,,,,
6665,DUSP1_timesweep,F,100,60,,7931,14487,,,1114,1113.49338,1115.23545,50,71,,,,
6666,DUSP1_timesweep,F,100,60,,7346,19738,,,1174,1173.87694,1152.03496,108,217,5,4,,
6667,DUSP1_timesweep,F,100,60,,6093,15475,,,1151,1150.19022,1117.56575,29,53,,,,
6668,DUSP1_timesweep,F,100,60,,7649,16254,,,1239,1238.95189,1238.46868,38,78,,,,
6669,DUSP1_timesweep,F,100,60,,6761,14211,,,1406,1405.9963,1371.55851,152,218,5,,,
6670,DUSP1_timesweep,F,100,60,,7060,12803,,,1134,1133.96516,1129.63657,28,81,,,,
6671,DUSP1_timesweep,F,100,60,,8246,16900,,,1304,1303.1756,1273.88006,59,160,,,,
6672,DUSP1_timesweep,F,100,60,,8054,14162,,,1321,1320.00919,1324.14377,129,201,7,,,
6673,DUSP1_timesweep,F,100,60,,8984,15782,,,1362,1361.06155,1357.01616,187,274,5,4,,
6674,DUSP1_timesweep,F,100,60,,10366,20255,,,1254,1253.68889,1190.67623,130,181,,,,
6675,DUSP1_timesweep,F,100,60,,10555,17092,,,1422,1421.54799,1399.31676,195,267,,,,
6676,DUSP1_timesweep,F,100,60,,8141,13239,,,1339,1338.56234,1383.64083,91,198,,,,
6677,DUSP1_timesweep,F,100,60,,8724,14736,,,1270,1269.73349,1253.85295,51,90,,,,
6678,DUSP1_timesweep,F,100,60,,8107,16938,,,1245,1244.00987,1196.18255,100,149,7,5,,
6679,DUSP1_timesweep,F,100,60,,8719,15104,,,1180,1179.12513,1151.60057,82,142,,,,
6680,DUSP1_timesweep,F,100,60,,10551,19762,,,1223,1222.61975,1128.83645,80,123,,,,
6681,DUSP1_timesweep,F,100,60,,5875,17416,,,1301,1300.50383,1283.75764,116,296,,,,
6682,DUSP1_timesweep,F,100,60,,2303,14560,,,1373,1372.69431,1285.46209,54,171,4,,,
6683,DUSP1_timesweep,F,100,60,,4910,15923,,,1345,1344.12688,1328.44521,45,133,,,,
6684,DUSP1_timesweep,F,100,60,,7077,18435,,,1241,1240.50473,1213.5156,60,115,,,,
6685,DUSP1_timesweep,F,100,60,,7135,17021,,,1291,1290.45788,1269.88385,28,79,,,,
6686,DUSP1_timesweep,F,100,60,,7444,15664,,,1136,1135.36042,1112.81352,44,82,,,,
6687,DUSP1_timesweep,F,100,60,,11076,16792,,,1207,1206.56979,1210.59528,121,220,,,,
6688,DUSP1_timesweep,F,100,60,,7784,13647,,,1156,1155.32747,1151.57207,48,129,,,,
6689,DUSP1_timesweep,F,100,60,,7273,14870,,,1263,1262.65915,1242.86234,67,115,,,,
6690,DUSP1_timesweep,F,100,60,,6676,12086,,,1409,1408.05078,1415.24574,123,210,4,,,
6691,DUSP1_timesweep,F,100,60,,9087,20580,,,1153,1152.4436,1157.84446,46,107,,,,
6692,DUSP1_timesweep,F,100,60,,7201,14424,,,1351,1350.015,1329.76504,106,152,,,,
6693,DUSP1_timesweep,F,100,60,,8945,16922,,,1207,1206.53561,1193.09839,85,156,,,,
6694,DUSP1_timesweep,F,100,60,,9639,18987,,,1273,1272.9253,1306.13651,135,294,,,,
6695,DUSP1_timesweep,F,100,60,,8904,14225,,,1130,1129.64926,1161.83346,50,71,,,,
6696,DUSP1_timesweep,F,100,60,,8926,12617,,,1135,1134.12828,1160.83768,59,89,,,,
6697,DUSP1_timesweep,F,100,60,,9624,18017,,,1161,1160.30486,1117.4352,98,135,4,,,
6698,DUSP1_timesweep,F,100,60,,8273,13384,,,1243,1242.29977,1258.28773,84,156,,,,
6699,DUSP1_timesweep,F,100,60,,8892,12790,,,1415,1414.14721,1453.37209,196,302,4,,,
6700,DUSP1_timesweep,F,100,60,,9616,17267,,,1214,1213.72764,1239.67927,73,151,,,,
6701,DUSP1_timesweep,F,100,60,,8910,13930,,,1292,1291.39248,1279.21723,82,154,,,,
6702,DUSP1_timesweep,F,100,60,,9167,15812,,,1120,1119.29181,1135.3171,60,68,,,,
6703,DUSP1_timesweep,F,100,60,,9091,20239,,,1311,1310.26873,1305.35076,74,178,,,,
6704,DUSP1_timesweep,F,100,60,,8323,15530,,,1263,1262.46714,1286.69775,93,148,,,,
6705,DUSP1_timesweep,F,100,60,,8789,16075,,,1280,1279.4294,1250.49443,75,112,,,,
6706,DUSP1_timesweep,F,100,60,,7636,14976,,,1278,1277.01152,1271.59702,69,149,,,,
6707,DUSP1_timesweep,F,100,60,,8160,14619,,,1122,1121.83015,1126.58704,31,71,,,,
6708,DUSP1_timesweep,F,100,60,,9617,19490,,,1158,1157.68077,1198.09938,77,229,,,,
6709,DUSP1_timesweep,F,100,60,,9904,18224,,,1202,1201.104,1180.78473,110,164,,,,
6710,DUSP1_timesweep,F,100,60,,8424,14779,,,1021,1020.67996,994.55362,35,44,,,,
6711,DUSP1_timesweep,F,100,60,,8692,19847,,,1204,1203.43362,1191.82955,48,110,,,,
6712,DUSP1_timesweep,F,100,60,,10286,15380,,,1301,1300.71029,1289.39902,170,194,,,,
6713,DUSP1_timesweep,F,100,60,,9468,20140,,,1327,1326.55936,1306.69345,162,222,4,,,
6714,DUSP1_timesweep,F,100,60,,7836,17417,,,1142,1141.78382,1144.51306,52,126,,,,
6715,DUSP1_timesweep,F,100,60,,6534,17721,,,1280,1279.11524,1259.05846,38,115,,,,
6716,DUSP1_timesweep,F,100,60,,7711,13083,,,1068,1067.47452,1062.24077,25,49,,,,
6717,DUSP1_timesweep,F,100,60,,8061,15699,,,1217,1216.32056,1189.69457,108,150,,,,
6718,DUSP1_timesweep,F,100,60,,6757,17010,,,1245,1244.89048,1226.71434,54,82,,,,
6719,DUSP1_timesweep,F,100,60,,7397,16950,,,1158,1157.33027,1128.30997,70,119,4,4,,
6720,DUSP1_timesweep,F,100,60,,6364,20109,,,1112,1111.90603,1063.48332,60,148,,,,
6721,DUSP1_timesweep,F,100,60,,10562,18437,,,1117,1116.23888,1067.24489,74,96,,,,
6722,DUSP1_timesweep,F,100,60,,9123,15866,,,1252,1251.23786,1242.65316,99,158,4,,,
6723,DUSP1_timesweep,F,100,60,,10033,17164,,,1113,1112.83225,1099.83844,55,122,,,,
6724,DUSP1_timesweep,F,100,60,,9218,14057,,,1272,1271.31634,1350.83652,127,274,5,,,
6725,DUSP1_timesweep,F,100,60,,10003,19090,,,1262,1261.49895,1249.02017,58,106,,,,
6726,DUSP1_timesweep,F,100,60,,8609,18286,,,1101,1100.21187,1114.70994,71,111,,,,
6727,DUSP1_timesweep,F,100,60,,10487,14515,,,1242,1241.89015,1230.36397,71,94,,,,
6728,DUSP1_timesweep,F,100,60,,8796,13709,,,1270,1269.13029,1273.31067,128,205,5,,,
6729,DUSP1_timesweep,F,100,60,,8241,14541,,,1021,1020.75149,1023.1678,6,20,,,,
6730,DUSP1_timesweep,F,100,60,,8130,12396,,,1066,1065.48057,1071.03114,9,26,,,,
6731,DUSP1_timesweep,F,100,60,,8099,13362,,,1093,1092.8522,1083.22302,48,91,,,,
6732,DUSP1_timesweep,F,100,60,,8130,17401,,,1043,1042.92423,1063.96299,42,90,,,,
6733,DUSP1_timesweep,F,100,60,,8918,12881,,,1052,1051.11258,1030.55671,73,104,,,,
6734,DUSP1_timesweep,F,100,60,,8854,17515,,,1214,1213.89632,1196.85715,99,194,4,,,
6735,DUSP1_timesweep,F,100,60,,8129,13986,,,1166,1165.26252,1179.08044,28,68,,,,
6736,DUSP1_timesweep,F,100,60,,8000,15594,,,1120,1119.0535,1116.2147,40,74,,,,
6737,DUSP1_timesweep,F,100,60,,8155,13045,,,1235,1234.7095,1245.90249,77,105,,,,
6738,DUSP1_timesweep,F,100,60,,8453,17775,,,1189,1188.62286,1182.44444,128,234,8,4,,
6739,DUSP1_timesweep,F,100,60,,8068,15309,,,1243,1242.36911,1252.39029,95,187,,,,
6740,DUSP1_timesweep,F,100,60,,6621,12821,,,1202,1201.43573,1209.59457,27,67,,,,
6741,DUSP1_timesweep,F,100,60,,7784,15123,,,1118,1117.50514,1119.4679,88,153,,,,
6742,DUSP1_timesweep,F,100,60,,7697,13436,,,1085,1084.53034,1094.72968,11,35,,,,
6743,DUSP1_timesweep,F,100,60,,7583,15026,,,1216,1215.52314,1227.25855,63,136,4,,,
6744,DUSP1_timesweep,F,100,60,,7019,12244,,,1146,1145.64397,1144.54386,92,178,,,,
6745,DUSP1_timesweep,F,100,60,,7335,13510,,,1257,1256.68466,1241.49689,48,80,,,,
6746,DUSP1_timesweep,F,100,60,,6299,12720,,,1099,1098.22893,1091.24575,58,113,,,,
6747,DUSP1_timesweep,F,100,60,,9258,18778,,,1044,1043.88334,1099.36596,41,115,,,,
6748,DUSP1_timesweep,F,100,60,,6616,12718,,,1255,1254.13649,1290.24226,56,144,,,,
6749,DUSP1_timesweep,F,100,60,,8369,14303,,,1223,1222.15187,1216.78256,54,94,,,,
6750,DUSP1_timesweep,F,100,60,,8056,15215,,,1155,1154.38071,1184.84469,64,174,,,,
6751,DUSP1_timesweep,F,100,60,,6849,12967,,,1133,1132.75383,1130.87036,55,136,,,,
6752,DUSP1_timesweep,F,100,60,,7897,12744,,,1212,1211.41877,1298.51224,108,232,,,,
6753,DUSP1_timesweep,F,100,60,,7536,16754,,,1159,1158.39703,1140.89376,103,207,,,,
6754,DUSP1_timesweep,F,100,60,,8066,16864,,,1065,1064.61381,1049.6996,10,43,,,,
6755,DUSP1_timesweep,F,100,60,,9279,19183,,,1032,1031.37202,1014.3267,76,160,,,,
6756,DUSP1_timesweep,F,100,60,,7995,17898,,,1232,1231.76785,1212.07492,77,176,,,,
6757,DUSP1_timesweep,F,100,60,,9395,14390,,,1137,1136.69271,1119.11675,33,51,,,,
6758,DUSP1_timesweep,F,100,60,,8855,17882,,,1254,1253.1572,1269.19388,61,150,,,,
6759,DUSP1_timesweep,F,100,60,,8111,14995,,,1186,1185.97645,1170.8014,65,94,,,,
6760,DUSP1_timesweep,F,100,60,,9534,20698,,,1198,1197.66383,1187.69678,55,95,,,,
6761,DUSP1_timesweep,F,100,60,,6656,15805,,,1046,1045.44246,1054.88706,26,75,,,,
6762,DUSP1_timesweep,F,100,60,,8297,16456,,,1146,1145.14523,1126.61807,74,136,,,,
6763,DUSP1_timesweep,F,100,60,,10452,20824,,,1033,1032.12122,1027.90055,62,112,,,,
6764,DUSP1_timesweep,F,100,60,,9136,16188,,,1122,1121.81097,1146.72399,119,229,,,,
6765,DUSP1_timesweep,F,100,60,,8164,15651,,,1182,1181.22379,1189.02728,55,90,,,,
6766,DUSP1_timesweep,F,100,60,,8144,14545,,,1275,1274.45211,1294.25335,93,204,7,4,,
6767,DUSP1_timesweep,F,100,60,,7720,18216,,,1205,1204.08834,1207.458,150,312,4,,,
6768,DUSP1_timesweep,F,100,60,,8376,14173,,,1355,1354.5628,1382.45248,159,293,5,,,
6769,DUSP1_timesweep,F,100,60,,8483,17592,,,1279,1278.72392,1326.78115,153,343,,,,
6770,DUSP1_timesweep,F,100,60,,7377,13590,,,1151,1150.11536,1183.81258,74,147,,,,
6771,DUSP1_timesweep,F,100,60,,7424,15191,,,1107,1106.75189,1089.16029,56,59,,,,
6772,DUSP1_timesweep,F,100,60,,7110,14690,,,1133,1132.87947,1138.03397,8,54,,,,
6773,DUSP1_timesweep,F,100,60,,5742,13198,,,1051,1050.17799,1022.72572,55,69,,,,
6774,DUSP1_timesweep,F,100,60,,7458,13954,,,1042,1041.52682,1041.76365,8,30,,,,
6775,DUSP1_timesweep,F,100,60,,8368,20603,,,1091,1090.42531,1102.36597,72,158,,,,
6776,DUSP1_timesweep,F,100,60,,4936,13043,,,1133,1132.68112,1179.53439,15,98,4,,,
6777,DUSP1_timesweep,F,100,60,,6783,13729,,,1236,1235.32154,1207.64069,97,111,,,,
6778,DUSP1_timesweep,F,100,60,,7561,15845,,,1234,1233.41886,1239.05876,55,91,,,,
6779,DUSP1_timesweep,F,100,60,,7119,15378,,,1115,1114.56637,1081.72324,17,39,,,,
6780,DUSP1_timesweep,F,100,60,,8042,14943,,,1156,1155.19523,1176.94131,10,41,,,,
6781,DUSP1_timesweep,F,100,60,,6346,12169,,,1260,1259.8128,1279.08768,56,133,,,,
6782,DUSP1_timesweep,F,100,60,,8987,13646,,,1313,1312.41093,1316.45647,192,248,7,,,
6783,DUSP1_timesweep,F,100,60,,9871,20427,,,1137,1136.99959,1087.92162,113,141,5,4,,
6784,DUSP1_timesweep,F,100,60,,9141,15001,,,1237,1236.18029,1195.59689,100,170,47,,,
6785,DUSP1_timesweep,F,100,60,,7928,19327,,,1123,1122.55172,1110.33709,51,76,4,,,
6786,DUSP1_timesweep,F,100,60,,6378,16807,,,1171,1170.61681,1124.27566,67,131,,,,
6787,DUSP1_timesweep,F,100,60,,9740,18666,,,1181,1180.30883,1102.65343,159,186,,,,
6788,DUSP1_timesweep,F,100,60,,6908,13024,,,1063,1062.66937,1044.46138,85,142,,,,
6789,DUSP1_timesweep,F,100,60,,3563,14414,,,1164,1163.27589,1171.92084,19,92,,,,
6790,DUSP1_timesweep,F,100,60,,9241,19919,,,1178,1177.02749,1202.85235,36,96,,,,
6791,DUSP1_timesweep,F,100,60,,8503,16340,,,1274,1273.14665,1289.10942,113,194,,,,
6792,DUSP1_timesweep,F,100,60,,7145,12725,,,1133,1132.18069,1122.60244,20,39,,,,
6793,DUSP1_timesweep,F,100,60,,8557,17467,,,1266,1265.19738,1267.84794,52,159,5,4,,
6794,DUSP1_timesweep,F,100,60,,8791,13895,,,1275,1274.46957,1293.94854,63,121,5,,,
6795,DUSP1_timesweep,F,100,60,,10946,18492,,,1123,1122.62425,1146.04213,52,92,,,,
6796,DUSP1_timesweep,F,100,60,,6543,17204,,,1077,1076.07306,1059.93257,45,125,,,,
6797,DUSP1_timesweep,F,100,60,,2327,12870,,,1108,1107.81349,1179.20831,29,197,,,,
6798,DUSP1_timesweep,F,100,60,,10451,20205,,,1010,1009.18419,1010.91195,51,109,,,,
6799,DUSP1_timesweep,F,100,60,,10739,13322,,,1050,1049.96145,1111.13526,62,49,,,,
6800,DUSP1_timesweep,F,100,60,,7792,14114,,,1133,1132.21881,1153.11931,39,83,,,,
6801,DUSP1_timesweep,F,100,60,,8521,14772,,,1236,1235.12111,1205.6582,76,90,,,,
6802,DUSP1_timesweep,F,100,60,,7627,14223,,,1273,1272.64285,1255.02826,105,162,4,,,
6803,DUSP1_timesweep,F,100,60,,8280,12089,,,1286,1285.77029,1313.84904,85,140,,,,
6804,DUSP1_timesweep,F,100,60,,8720,12293,,,1313,1312.90929,1329.24884,122,191,4,,,
6805,DUSP1_timesweep,F,100,60,,9253,14499,,,1269,1268.9692,1294.1527,101,134,,,,
6806,DUSP1_timesweep,F,100,60,,6477,13178,,,1296,1295.57974,1299.2571,78,161,,,,
6807,DUSP1_timesweep,F,100,60,,9113,19828,,,1082,1081.89696,1109.91406,49,95,,,,
6808,DUSP1_timesweep,F,100,60,,8806,14677,,,1037,1036.65512,1058.8159,41,86,,,,
6809,DUSP1_timesweep,F,100,60,,5380,15926,,,1046,1045.07119,1078.02813,17,132,,,,
6810,DUSP1_timesweep,F,100,60,,8256,12278,,,1042,1041.70034,1047.6721,13,39,,,,
6811,DUSP1_timesweep,F,100,60,,8384,14132,,,1178,1177.12428,1207.15759,141,224,,,,
6812,DUSP1_timesweep,F,100,60,,8072,17031,,,1196,1195.19289,1184.1283,117,171,,,,
6813,DUSP1_timesweep,F,100,60,,8297,13640,,,1098,1097.20574,1062.25374,94,113,,,,
6814,DUSP1_timesweep,F,100,60,,11121,17881,,,1260,1259.0607,1288.49908,114,181,,,,
6815,DUSP1_timesweep,F,100,60,,8321,12629,,,1210,1209.7439,1191.60979,91,102,,,,
6816,DUSP1_timesweep,F,100,60,,7195,13999,,,1316,1315.918,1275.26402,88,115,,,,
6817,DUSP1_timesweep,F,100,60,,7447,15698,,,1088,1087.22519,1121.26239,39,111,,,,
6818,DUSP1_timesweep,F,100,60,,7803,17016,,,1339,1338.04729,1295.40192,141,210,6,,,
6819,DUSP1_timesweep,F,100,60,,8776,17838,,,1348,1347.14722,1326.75008,167,252,5,,,
6820,DUSP1_timesweep,F,100,60,,8073,19720,,,1254,1253.09501,1287.457,115,271,,,,
6821,DUSP1_timesweep,F,100,60,,8356,13275,,,1076,1075.6825,1077.08663,75,87,,,,
6822,DUSP1_timesweep,F,100,60,,11029,17828,,,1166,1165.22595,1165.45759,95,155,,,,
6823,DUSP1_timesweep,F,100,60,,10054,15365,,,1003,1002.6673,1042.11292,74,135,,,,
6824,DUSP1_timesweep,F,100,60,,7428,12733,,,1181,1180.37278,1197.91392,22,59,,,,
6825,DUSP1_timesweep,F,100,60,,10755,15209,,,1098,1097.81339,1139.2175,68,150,,,,
6826,DUSP1_timesweep,F,100,60,,6009,14653,,,1326,1325.75121,1315.55081,53,136,,,,
6827,DUSP1_timesweep,F,100,60,,8002,15764,,,1303,1302.26981,1265.25082,107,146,,,,
6828,DUSP1_timesweep,F,100,60,,10125,13398,,,1309,1308.90884,1304.56561,135,179,4,,,
6829,DUSP1_timesweep,F,100,60,,6973,12455,,,1287,1286.73569,1271.90759,75,108,,,,
6830,DUSP1_timesweep,F,100,60,,8496,16260,,,1210,1209.37712,1160.03426,97,128,4,,,
6831,DUSP1_timesweep,F,100,60,,6954,12584,,,1120,1119.22893,1099.26375,31,48,,,,
6832,DUSP1_timesweep,F,100,60,,7916,15205,,,1011,1010.75303,975.64485,36,73,,,,
6833,DUSP1_timesweep,F,100,60,,9746,16548,,,1177,1176.6298,1155.3905,86,158,,,,
6834,DUSP1_timesweep,F,100,60,,9847,12133,,,1264,1263.23875,1338.79173,126,199,,,,
6835,DUSP1_timesweep,F,100,60,,9279,14315,,,1161,1160.89546,1212.80251,114,231,,,,
6836,DUSP1_timesweep,F,100,60,,8716,13441,,,1410,1409.46902,1394.91407,200,243,4,4,,
6837,DUSP1_timesweep,F,100,60,,9427,19132,,,1145,1144.73321,1146.68221,120,164,,,,
6838,DUSP1_timesweep,F,100,60,,8819,13114,,,1330,1329.43951,1315.56497,132,168,4,,,
6839,DUSP1_timesweep,F,100,60,,6437,14230,,,1276,1275.87696,1293.74259,26,129,,,,
6840,DUSP1_timesweep,F,100,60,,9307,18677,,,1235,1234.37896,1247.79054,106,194,,,,
6841,DUSP1_timesweep,F,100,60,,8180,18606,,,1155,1154.55807,1137.32962,104,277,,,,
6842,DUSP1_timesweep,F,100,60,,10626,12720,,,1109,1108.82289,1120.2353,139,167,4,,,
6843,DUSP1_timesweep,F,100,60,,8610,14470,,,1054,1053.99663,1016.67795,86,99,,,,
6844,DUSP1_timesweep,F,100,60,,7500,14552,,,1227,1226.93307,1213.20726,108,168,4,,,
6845,DUSP1_timesweep,F,100,60,,7537,15665,,,1116,1115.28937,1115.97102,63,118,,,,
6846,DUSP1_timesweep,F,100,60,,10128,14832,,,1194,1193.34834,1184.98564,112,148,,,,
6847,DUSP1_timesweep,F,100,60,,8235,14008,,,1155,1154.77498,1144.48629,92,94,4,,,
6848,DUSP1_timesweep,F,100,60,,7565,13358,,,1026,1025.80886,1017.55345,29,58,,,,
