Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3,normgrnuc,normgrcyt
14132,GR_timesweep,B,10,30,NaN,10318,20588.6205970414,3489.39707,1614.9146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,7
14133,GR_timesweep,B,10,30,NaN,5975,11631.8639486322,4099.27498,2557.56949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,16
14134,GR_timesweep,B,10,30,NaN,3488,7968.19988720885,4342.3082,2828.35421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,18
14135,GR_timesweep,B,10,30,NaN,9904,19594.4848074724,3114.84057,1611.85972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,7
14136,GR_timesweep,B,10,30,NaN,4862,9860.346923539,3146.10716,1635.93553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,7
14137,GR_timesweep,B,10,30,NaN,10222,20355.462735588,3330.74124,1671.99167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7
14138,GR_timesweep,B,10,30,NaN,7649,14698.7846801654,3470.67381,1794.10122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,8
14139,GR_timesweep,B,10,30,NaN,12185,25439.2243699676,2927.63759,1522.62654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6
14140,GR_timesweep,B,10,30,NaN,6994,13441.1850990008,3569.2445,1822.11299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,9
14141,GR_timesweep,B,10,30,NaN,7716,14831.5978145022,3342.59383,1755.27217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,8
14142,GR_timesweep,B,10,30,NaN,10118,20104.6694477934,4288.67009,1880.8947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,9
14143,GR_timesweep,B,10,30,NaN,8671,16808.8799684608,3517.45254,1622.10815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,7
14144,GR_timesweep,B,10,30,NaN,10764,21692.6871424846,3921.49805,1788.80137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,8
14145,GR_timesweep,B,10,30,NaN,8391,16212.8484203944,3571.81099,1713.2699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,8
14146,GR_timesweep,B,10,30,NaN,9683,19075.9053559788,3437.20366,1571.16073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6
14147,GR_timesweep,B,10,30,NaN,10987,22257.590630278,3809.95995,1758.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,8
14148,GR_timesweep,B,10,30,NaN,9561,18793.2407397177,3352.7632,1535.33768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6
14149,GR_timesweep,B,10,50,NaN,10021,19872.4384643706,3539.27822,1558.19902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,6
14150,GR_timesweep,B,10,50,NaN,3226,7644.37512743531,2246.53596,1346.14435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4
14151,GR_timesweep,B,10,50,NaN,6123,11883.5297679888,3808.09374,1657.54211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,7
14152,GR_timesweep,B,10,50,NaN,7172,13775.6202284592,4369.18907,1717.35376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,8
14153,GR_timesweep,B,10,50,NaN,5656,11102.2738347385,2838.95509,1414.35688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,5
14154,GR_timesweep,B,10,50,NaN,4356,9125.63999809354,4590.53903,1816.12649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,9
14155,GR_timesweep,B,10,50,NaN,9900,19585.0238725494,3188.38283,1475.12733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5
14156,GR_timesweep,B,10,50,NaN,8746,16970.8281884192,3417.9928,1533.38593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6
14157,GR_timesweep,B,10,50,NaN,10042,19922.5775898718,3787.18711,1624.19101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,7
14158,GR_timesweep,B,10,50,NaN,7741,14881.3533729074,4947.95892,1940.3247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,10
14159,GR_timesweep,B,10,50,NaN,8068,15542.0859851881,4620.83552,1856.8033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,9
14160,GR_timesweep,B,10,50,NaN,11262,22966.0350330803,2960.3772,1440.72817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,5
14161,GR_timesweep,B,10,50,NaN,7912,15224.5727846003,4272.57154,1724.27937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,8
14162,GR_timesweep,B,10,50,NaN,6260,12119.8590689341,3388.46965,1681.05972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7
14163,GR_timesweep,B,10,50,NaN,10424,20847.9129278115,2294.10821,1161.18559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,2
14164,GR_timesweep,B,10,50,NaN,7014,13478.4894697614,2834.02338,1447.76488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,5
14165,GR_timesweep,B,10,50,NaN,4207,8917.71291659148,3430.3392,1592.67012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6
14166,GR_timesweep,B,10,50,NaN,2394,6694.56886404322,2269.37678,2324.8451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14
14167,GR_timesweep,B,10,50,NaN,5628,11056.6276257461,3325.61389,1447.5252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5
14168,GR_timesweep,B,10,50,NaN,7545,14494.1611872121,3157.39284,1609.23913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,6
14169,GR_timesweep,B,10,50,NaN,7460,14328.30674407,3057.49196,1555.70784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6
14170,GR_timesweep,B,10,50,NaN,13419,28975.3673653676,3625.01744,1524.21768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,6
14171,GR_timesweep,B,10,50,NaN,7343,14102.0518629829,5319.3997,2082.88259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,11
14172,GR_timesweep,B,10,50,NaN,11051,22421.299987285,4644.48629,1844.36003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,9
14173,GR_timesweep,B,10,50,NaN,3153,7556.25885343527,5277.92325,2123.31217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,12
14174,GR_timesweep,B,10,50,NaN,9749,19229.8927054291,5223.0279,1871.18169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,9
14175,GR_timesweep,B,10,50,NaN,9406,18437.8216217051,3269.97555,1519.95765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,6
14176,GR_timesweep,B,10,50,NaN,8330,16084.7931719955,4470.45222,1870.09417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,9
14177,GR_timesweep,B,10,50,NaN,8081,15568.7349515894,3766.58235,1705.24839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,7
14178,GR_timesweep,B,10,50,NaN,8467,16373.2908972526,3195.27778,1459.32513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5
14179,GR_timesweep,B,10,50,NaN,9189,17947.1988362005,3689.45554,1615.14644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,7
14180,GR_timesweep,B,10,50,NaN,7859,15117.655311886,3302.59779,1510.79572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6
14181,GR_timesweep,B,10,50,NaN,11910,24686.9855032964,3584.15298,1467.96747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,5
14182,GR_timesweep,B,10,50,NaN,9139,17835.3038027382,3363.16895,1489.86905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5
14183,GR_timesweep,B,10,50,NaN,3921,8529.33728657405,3427.20097,1437.5712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5
14184,GR_timesweep,B,10,50,NaN,9793,19332.9684804133,3387.27081,1441.07826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5
14185,GR_timesweep,B,10,50,NaN,10840,21884.2465068433,4843.03792,1754.83958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,8
14186,GR_timesweep,B,10,50,NaN,11171,22730.1598514548,4747.16937,1745.13978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,8
14187,GR_timesweep,B,10,50,NaN,7087,13615.2361033589,3918.96628,1682.2363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,7
14188,GR_timesweep,B,10,50,NaN,6887,13242.779025034,5435.8259,1855.27458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,9
14189,GR_timesweep,B,10,50,NaN,9132,17819.6729193892,3901.5207,1612.08401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,7
14190,GR_timesweep,B,10,50,NaN,11547,23714.0095848223,4012.89919,1643.2702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7
14191,GR_timesweep,B,10,50,NaN,7375,14163.6988881492,5771.5779,1936.23377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,10
14192,GR_timesweep,B,10,50,NaN,10476,20975.821725334,3048.34717,1361.09817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,4
14193,GR_timesweep,B,10,50,NaN,9193,17956.1690729841,4070.176,1626.31263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7
14194,GR_timesweep,B,10,50,NaN,9354,18319.5128398219,3284.25978,1365.22693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4
14195,GR_timesweep,B,10,50,NaN,8192,15797.4635329264,3442.00537,1451.71708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5
14196,GR_timesweep,B,10,50,NaN,11591,23830.7351879384,3915.80502,1597.70604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,6
14197,GR_timesweep,B,10,50,NaN,8619,16697.1655898439,3607.59206,1638.24015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,7
14198,GR_timesweep,B,10,50,NaN,10270,20471.8429025114,3307.22999,1408.81011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5
14199,GR_timesweep,B,10,50,NaN,8454,16345.7761350482,4595.31429,1909.52984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,9
14200,GR_timesweep,B,10,50,NaN,8992,17508.8306686732,3909.31272,1630.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,7
14201,GR_timesweep,B,10,50,NaN,9043,17621.6744849606,3111.67378,1420.22614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5
14202,GR_timesweep,B,10,50,NaN,6637,12786.9129409616,4755.20793,1887.9933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,9
14203,GR_timesweep,B,10,50,NaN,8808,17105.4381525716,4193.92495,1718.55523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,8
14204,GR_timesweep,B,10,50,NaN,9197,17965.142070376,3119.50212,1451.85052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5
14205,GR_timesweep,B,10,50,NaN,8597,16650.0422602265,3452.81505,1504.56652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,5
14206,GR_timesweep,B,10,50,NaN,8265,15949.047401335,3762.29716,1602.16578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,6
14207,GR_timesweep,B,10,50,NaN,5770,11289.5156369718,4446.60173,1795.18408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,8
14208,GR_timesweep,B,10,50,NaN,8439,16314.0645654897,2959.94288,1383.89802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,4
14209,GR_timesweep,B,10,50,NaN,5177,10340.0342249796,3984.0649,1618.45866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7
14210,GR_timesweep,B,10,50,NaN,8979,17480.138334457,3026.72157,1446.1035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,5
14211,GR_timesweep,B,10,50,NaN,2265,6557.99791258559,1856.70464,1014.65823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1
14212,GR_timesweep,B,10,50,NaN,9955,19715.3537123187,3598.50256,1590.02391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,6
14213,GR_timesweep,B,10,50,NaN,7483,14373.0619855446,3471.57704,1621.31429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,7
14214,GR_timesweep,B,10,50,NaN,7128,13692.4422285217,3310.13356,1570.2159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6
14215,GR_timesweep,B,10,50,NaN,8997,17519.8739460443,3040.08292,1305.73198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,4
14216,GR_timesweep,B,10,50,NaN,9323,18249.204574636,3775.22214,1570.02577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,6
14217,GR_timesweep,B,10,50,NaN,10358,20686.2390094048,3349.98793,1402.35393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4
14218,GR_timesweep,B,10,50,NaN,6782,13050.0018240181,3987.80139,1610.14695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7
14219,GR_timesweep,B,10,50,NaN,12662,26774.9619165135,3975.42718,1657.44586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7
14220,GR_timesweep,B,10,50,NaN,7812,15023.247168363,3261.38697,1508.34031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,6
14221,GR_timesweep,B,10,50,NaN,8092,15591.3068520251,3188.66485,1605.24138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,6
14222,GR_timesweep,B,10,50,NaN,8699,16869.2271072256,2782.83596,1341.6864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,4
14223,GR_timesweep,B,10,50,NaN,10158,20200.9075559671,3178.60051,1499.95044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5
14224,GR_timesweep,B,10,50,NaN,8135,15679.7427794646,4136.39201,1645.97476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7
14225,GR_timesweep,B,10,50,NaN,7802,15003.2095026523,4274.62535,1678.90837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,7
14226,GR_timesweep,B,10,50,NaN,13209,28355.0413371601,3683.4232,1612.19693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,7
14227,GR_timesweep,B,10,50,NaN,9742,19213.5250847188,3681.25672,1531.61803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,6
14228,GR_timesweep,B,10,50,NaN,11276,23002.4503380086,2723.23333,1249.98301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3
14229,GR_timesweep,B,10,50,NaN,12218,25530.3698722047,3446.61385,1508.69981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6
14230,GR_timesweep,B,10,50,NaN,7204,13836.3231255597,4442.37701,1861.03828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,9
14231,GR_timesweep,B,10,50,NaN,8271,15961.547240935,4694.06541,1747.54148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,8
14232,GR_timesweep,B,10,50,NaN,8362,16151.8896381028,4762.23691,2087.02583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,11
14233,GR_timesweep,B,10,50,NaN,10730,21607.3121782179,2637.85191,1222.48292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3
14234,GR_timesweep,B,10,50,NaN,10528,21104.1970656727,3843.48471,1532.46995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,6
14235,GR_timesweep,B,10,50,NaN,7670,14740.3293416294,3959.52712,1517.78313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,6
14236,GR_timesweep,B,10,50,NaN,8255,15928.2281383769,3301.04882,1606.35501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6
14237,GR_timesweep,B,10,50,NaN,9763,19262.6533099391,4391.4263,1562.92775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,6
14238,GR_timesweep,B,10,50,NaN,7260,13942.9783291761,5031.63402,1959.5915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10
14239,GR_timesweep,B,10,50,NaN,7076,13594.5716107754,3015.10387,1378.60538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,4
14240,GR_timesweep,B,10,50,NaN,11033,22375.1852998849,4160.72292,1653.80622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,7
14241,GR_timesweep,B,10,50,NaN,11617,23899.8664175632,3592.43677,1601.56352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,6
14242,GR_timesweep,B,10,50,NaN,8623,16705.7424399333,4992.1634,1936.27606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,10
14243,GR_timesweep,B,10,50,NaN,8539,16526.2083158138,3503.69751,1756.92302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,8
14244,GR_timesweep,B,10,50,NaN,2074,6361.06097126928,2509.37753,1230.02516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3
14245,GR_timesweep,B,10,50,NaN,7206,13840.1229229213,2968.05468,1534.25121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6
14246,GR_timesweep,B,10,50,NaN,10279,20493.7084398126,3575.32425,1554.74242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,6
14247,GR_timesweep,B,10,50,NaN,8522,16490.022152683,2848.28831,1333.2006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,4
14248,GR_timesweep,B,10,50,NaN,3467,7941.80786006334,3374.24978,1427.13687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5
14249,GR_timesweep,B,10,50,NaN,2081,6368.16744101873,2933.94282,1358.65393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,4
14250,GR_timesweep,B,10,50,NaN,9633,18959.7486333308,2745.58403,1226.81825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3
14251,GR_timesweep,B,10,50,NaN,8764,17009.8401755351,3198.07839,1376.64963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,4
14252,GR_timesweep,B,10,50,NaN,10303,20552.0848643399,4081.96195,1641.57821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7
14253,GR_timesweep,B,10,50,NaN,11517,23634.6154635403,3427.87653,1434.53321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5
14254,GR_timesweep,B,10,50,NaN,9817,19389.332421432,4075.81766,1606.53619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,6
14255,GR_timesweep,B,10,50,NaN,12156,25359.281919079,3571.39849,1473.22052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,5
14256,GR_timesweep,B,10,50,NaN,11153,22683.6724819236,4487.12723,1601.54754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,6
14257,GR_timesweep,B,10,50,NaN,6894,13255.6984733403,2676.85582,1367.64744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,4
14258,GR_timesweep,B,10,50,NaN,6780,13046.3483389006,3383.72448,1606.96647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6
14259,GR_timesweep,B,10,50,NaN,9363,18339.9559736557,3673.02328,1562.05874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,6
14260,GR_timesweep,B,10,50,NaN,11653,23995.7791340935,3263.01407,1434.82781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5
14261,GR_timesweep,B,10,50,NaN,9966,19741.4823115752,3977.35079,1560.42876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,6
14262,GR_timesweep,B,10,50,NaN,8343,16112.0298029057,2388.57174,1199.47677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,2
14263,GR_timesweep,B,10,50,NaN,9729,19183.1505047714,3147.70059,1353.73194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,4
14264,GR_timesweep,B,10,50,NaN,11541,23698.1183378282,4019.61407,1559.63447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,6
14265,GR_timesweep,B,10,50,NaN,10358,20686.2390094048,2776.81145,1244.98988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,3
14266,GR_timesweep,B,10,50,NaN,11173,22735.3285654966,3890.92545,1467.21733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,5
14267,GR_timesweep,B,10,50,NaN,6615,12747.3129593302,4467.31822,1993.14028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,10
14268,GR_timesweep,B,10,50,NaN,11915,24700.5461104335,3134.73991,1423.7065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5
14269,GR_timesweep,B,10,50,NaN,7869,15137.7913242702,3241.01436,1589.5906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,6
14270,GR_timesweep,B,10,50,NaN,7267,13956.3482742623,3582.79414,1711.50655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,7
14271,GR_timesweep,B,10,50,NaN,8033,15470.4836998935,2295.71082,2188.62424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,12
14272,GR_timesweep,B,10,50,NaN,10328,20612.9993194287,4086.81691,1607.8447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,6
14273,GR_timesweep,B,10,50,NaN,2774,7113.55704386605,3968.17015,1655.60075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,7
14274,GR_timesweep,B,10,50,NaN,11263,22968.6350047923,3408.22641,1507.34676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5
14275,GR_timesweep,B,10,50,NaN,6329,12240.1124628382,2986.386,1540.56684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6
14276,GR_timesweep,B,10,50,NaN,8839,17172.9918482089,3247.89603,1511.85259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,6
14277,GR_timesweep,B,10,50,NaN,8300,16022.0506953821,3359.41349,1472.69581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5
14278,GR_timesweep,B,10,50,NaN,7088,13617.1157288219,2535.95711,1360.64594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4
14279,GR_timesweep,B,10,50,NaN,6024,11714.7672491994,3339.96481,1392.139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4
14280,GR_timesweep,B,10,50,NaN,7855,15109.605737997,4049.10465,1699.70065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7
14281,GR_timesweep,B,10,50,NaN,10210,20326.4298075457,3793.21616,1491.40756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,5
14282,GR_timesweep,B,10,50,NaN,9134,17824.1380233702,3611.71809,1402.48557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,4
14283,GR_timesweep,B,10,50,NaN,2287,6581.08600534771,4121.05291,1443.86465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,5
14284,GR_timesweep,B,10,50,NaN,11049,22416.173372521,3669.82442,1455.74953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,5
14285,GR_timesweep,B,10,50,NaN,11234,22893.3058755817,3915.13637,1403.8766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,4
14286,GR_timesweep,B,10,50,NaN,9466,18574.9114824069,4392.44021,1616.64618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,7
14287,GR_timesweep,B,10,50,NaN,2219,6509.99265900661,3054.89004,1270.09247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,3
14288,GR_timesweep,B,10,50,NaN,8422,16278.1717169992,3108.69853,1351.38307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,4
14289,GR_timesweep,B,10,50,NaN,10768,21702.7443688175,3599.95477,1479.20947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,5
14290,GR_timesweep,B,10,50,NaN,8974,17469.110585508,2696.86327,1203.44167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3
14291,GR_timesweep,B,10,50,NaN,9327,18258.2672918002,3533.71245,1443.03647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,5
14292,GR_timesweep,B,10,50,NaN,8603,16662.8857955697,2713.32326,1257.76753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3
14293,GR_timesweep,B,10,50,NaN,2070,6357.00392724897,2474.44638,1297.48023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3
14294,GR_timesweep,B,10,50,NaN,9135,17826.3708341677,4280.75238,1696.29112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,7
14295,GR_timesweep,B,10,50,NaN,8002,15407.2410393167,3239.14734,1475.85626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5
14296,GR_timesweep,B,10,50,NaN,7660,14720.5366799124,3291.9705,1499.4011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5
14297,GR_timesweep,B,10,50,NaN,11047,22411.0474479092,3237.79759,1306.07841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,4
14298,GR_timesweep,B,10,50,NaN,10125,20121.491188582,3924.5204,1582.48777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,6
14299,GR_timesweep,B,10,50,NaN,11238,22903.6874733992,3564.04787,1375.11836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,4
14300,GR_timesweep,B,10,50,NaN,11328,23138.0032601337,3854.08254,1620.76441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,7
14301,GR_timesweep,B,10,50,NaN,8615,16688.5915003628,4152.66988,1689.88897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,7
14302,GR_timesweep,B,10,50,NaN,9388,18396.8157851872,3181.91116,1413.09985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5
14303,GR_timesweep,B,10,50,NaN,11278,23007.6552850353,3696.13079,1541.6186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,6
